DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.4,5.9,39.8,100%,43.9,-4.1
3 Pointers,0.9,2.7,32.2,45.5%,35.1,-2.9
2 Pointers,1.5,3.2,46.2,54.5%,50.0,-3.8
Less Than 6 Ft,0.8,1.2,66.7,20.3%,63.5,3.2
Less Than 10 Ft,0.9,1.6,59.2,26.7%,57.5,1.6
Greater Than 15 Ft,1.3,3.8,33.7,64.7%,36.4,-2.7
