BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,19.6,7.2,2.7,5.5,50.2,0.0,0.1,25.0,1.7,2.4,72.7,1.9,4.4,6.3,0.5,1.2,0.4,1.3,3.0,7,0,-4.7
Home,23,19.6,7.1,2.7,5.3,52.1,0.0,0.1,0.0,1.7,2.3,71.7,1.7,4.5,6.2,0.3,1.2,0.4,1.5,2.9,3,0,-3.9
Road,28,19.6,7.3,2.8,5.6,48.7,0.0,0.0,100,1.8,2.4,73.5,2.0,4.4,6.4,0.6,1.1,0.4,1.1,3.1,4,0,-5.4
Wins,15,21.8,9.0,3.5,6.2,57.0,0.0,0.1,0.0,1.9,2.5,76.3,2.5,5.7,8.3,0.5,1.5,0.4,1.6,2.8,4,0,-1.3
Losses,36,18.7,6.5,2.4,5.2,46.8,0.0,0.1,50.0,1.6,2.3,71.1,1.6,3.9,5.5,0.5,1.1,0.4,1.1,3.1,3,0,-6.1
October,4,20.4,7.5,2.5,7.5,33.3,0.0,0.0,0.0,2.5,3.5,71.4,1.3,4.0,5.3,1.0,1.0,0.8,1.0,4.3,0,0,-10.5
November,15,24.8,9.1,3.5,6.4,54.2,0.0,0.1,0.0,2.2,3.2,68.8,2.7,6.7,9.4,0.7,1.7,0.5,1.7,3.3,5,0,-4.6
December,13,20.1,7.3,2.5,4.9,50.0,0.0,0.0,0.0,2.4,3.1,77.5,1.6,3.6,5.2,0.7,1.1,0.3,1.5,3.8,1,0,-5.4
January,14,15.3,6.1,2.6,4.9,52.9,0.0,0.1,0.0,0.9,1.2,76.5,1.6,3.5,5.1,0.1,1.0,0.1,0.9,1.6,1,0,-3.1
February,5,14.1,4.4,2.0,4.2,47.6,0.2,0.2,100,0.2,0.4,50.0,1.2,2.6,3.8,0.2,0.4,0.4,0.8,2.8,0,0,-3.0
Pre All-Star,51,19.6,7.2,2.7,5.5,50.2,0.0,0.1,25.0,1.7,2.4,72.7,1.9,4.4,6.3,0.5,1.2,0.4,1.3,3.0,7,0,-4.7
Starters,10,26.4,9.8,4.0,6.9,58.0,0.0,0.1,0.0,1.8,3.2,56.3,2.3,7.2,9.5,0.8,2.0,0.5,1.9,3.0,5,0,-6.3
Bench,41,17.9,6.6,2.4,5.1,47.6,0.0,0.1,33.3,1.7,2.2,78.7,1.8,3.8,5.5,0.4,1.0,0.3,1.1,3.0,2,0,-4.3
0 Days Rest,9,21.1,8.9,3.6,6.7,53.3,0.0,0.0,0.0,1.8,3.3,53.3,1.4,5.2,6.7,0.6,1.4,0.6,1.0,3.4,1,0,-6.6
1 Days Rest,31,19.8,6.8,2.6,5.3,48.5,0.0,0.1,25.0,1.6,2.1,79.7,2.1,4.5,6.6,0.5,1.2,0.3,1.5,2.9,5,0,-4.0
2 Days Rest,8,18.2,6.8,2.4,4.8,50.0,0.0,0.0,0.0,2.0,2.5,80.0,1.3,3.6,4.9,0.3,0.8,0.3,1.0,2.8,1,0,-3.9
3 Days Rest,1,10.2,7.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0,2.0
4 Days Rest,1,24.2,8.0,3.0,6.0,50.0,0.0,0.0,0.0,2.0,2.0,100,2.0,5.0,7.0,2.0,1.0,1.0,0.0,4.0,0,0,-13.0
5 Days Rest,1,13.9,8.0,3.0,6.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,5.0,2.0,7.0,0.0,1.0,1.0,1.0,4.0,0,0,-14.0
