DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.4,2.6,53.8,100%,39.0,14.8
3 Pointers,0.4,0.8,50.0,30.8%,30.7,19.4
2 Pointers,1.0,1.8,55.6,69.2%,42.8,12.7
Less Than 6 Ft,0.2,0.2,100,7.7%,60.7,39.3
Less Than 10 Ft,0.2,0.4,50.0,15.4%,51.0,-1.0
Greater Than 15 Ft,1.0,2.0,50.0,76.9%,34.0,16.0
