,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"DEC 20, 2016 - CLE @ MIL",W,17,6,2,6,33.3,2,4,50.0,0,0,0.0,0,1,1,0,0,0,0,2,0,2016-12-20 00:00:00,MIL,AWAY
1,"DEC 17, 2016 - CLE vs. LAL",W,31,14,5,8,62.5,4,5,80.0,0,0,0.0,0,1,1,0,1,0,1,1,4,2016-12-17 00:00:00,LAL,HOME
2,"DEC 14, 2016 - CLE @ MEM",L,25,8,4,15,26.7,0,3,0.0,0,1,0.0,0,2,2,2,1,0,1,0,-9,2016-12-14 00:00:00,MEM,AWAY
3,"DEC 13, 2016 - CLE vs. MEM",W,34,23,8,17,47.1,6,10,60.0,1,2,50.0,2,3,5,2,0,1,1,0,21,2016-12-13 00:00:00,MEM,HOME
4,"DEC 10, 2016 - CLE vs. CHA",W,32,6,2,6,33.3,2,6,33.3,0,0,0.0,0,2,2,2,0,0,0,4,-4,2016-12-10 00:00:00,CHA,HOME
5,"DEC 05, 2016 - CLE @ TOR",W,10,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,5,2016-12-05 00:00:00,TOR,AWAY
6,"DEC 02, 2016 - CLE @ CHI",L,33,9,3,8,37.5,3,8,37.5,0,0,0.0,0,2,2,2,1,0,1,3,-11,2016-12-02 00:00:00,CHI,AWAY
7,"DEC 01, 2016 - CLE vs. LAC",L,24,3,1,3,33.3,1,3,33.3,0,0,0.0,0,2,2,1,1,1,1,5,-13,2016-12-01 00:00:00,LAC,HOME
8,"NOV 29, 2016 - CLE @ MIL",L,30,6,2,7,28.6,2,7,28.6,0,0,0.0,0,0,0,1,2,1,2,4,-10,2016-11-29 00:00:00,MIL,AWAY
9,"NOV 27, 2016 - CLE @ PHI",W,39,0,0,11,0.0,0,7,0.0,0,0,0.0,1,4,5,1,0,1,0,2,-2,2016-11-27 00:00:00,PHI,AWAY
10,"NOV 25, 2016 - CLE vs. DAL",W,26,3,1,11,9.1,1,10,10.0,0,0,0.0,0,2,2,2,3,0,2,3,27,2016-11-25 00:00:00,DAL,HOME
11,"NOV 23, 2016 - CLE vs. POR",W,27,8,3,3,100.0,2,2,100.0,0,0,0.0,1,1,2,0,0,0,1,3,18,2016-11-23 00:00:00,POR,HOME
12,"NOV 18, 2016 - CLE vs. DET",W,25,9,3,7,42.9,3,6,50.0,0,0,0.0,0,1,1,2,2,1,1,0,26,2016-11-18 00:00:00,DET,HOME
13,"NOV 11, 2016 - CLE @ WAS",W,35,17,5,11,45.5,5,9,55.6,2,2,100.0,0,4,4,0,1,0,0,4,21,2016-11-11 00:00:00,WAS,AWAY
14,"NOV 08, 2016 - CLE vs. ATL",L,32,6,2,13,15.4,2,10,20.0,0,0,0.0,1,1,2,3,2,0,1,1,-2,2016-11-08 00:00:00,ATL,HOME
15,"NOV 05, 2016 - CLE @ PHI",W,32,11,3,7,42.9,3,7,42.9,2,2,100.0,0,1,1,1,3,1,1,2,-1,2016-11-05 00:00:00,PHI,AWAY
16,"NOV 03, 2016 - CLE vs. BOS",W,35,3,1,5,20.0,1,4,25.0,0,0,0.0,0,2,2,2,3,2,0,5,11,2016-11-03 00:00:00,BOS,HOME
17,"NOV 01, 2016 - CLE vs. HOU",W,34,15,5,12,41.7,5,11,45.5,0,0,0.0,0,3,3,2,0,0,0,3,2,2016-11-01 00:00:00,HOU,HOME
18,"OCT 29, 2016 - CLE vs. ORL",W,28,16,5,11,45.5,4,10,40.0,2,2,100.0,3,2,5,1,1,1,0,4,5,2016-10-29 00:00:00,ORL,HOME
19,"OCT 28, 2016 - CLE @ TOR",W,34,8,3,8,37.5,2,7,28.6,0,0,0.0,0,0,0,0,3,0,1,0,9,2016-10-28 00:00:00,TOR,AWAY
20,"OCT 25, 2016 - CLE vs. NYK",W,25,8,3,13,23.1,2,8,25.0,0,0,0.0,0,3,3,2,1,0,0,1,13,2016-10-25 00:00:00,NYK,HOME
