,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 17, 2017 - SAS vs. MIN",W,17,3,1,2,50.0,0,0,0.0,1,2,50.0,1,4,5,1,0,0,1,2,-6,2017-01-17 00:00:00,MIN,HOME
1,"JAN 14, 2017 - SAS @ PHX",L,27,3,1,4,25.0,0,0,0.0,1,6,16.7,0,10,10,2,0,0,1,2,0,2017-01-14 00:00:00,PHX,AWAY
2,"JAN 12, 2017 - SAS vs. LAL",W,26,22,9,9,100.0,0,0,0.0,4,5,80.0,2,7,9,6,0,1,2,3,29,2017-01-12 00:00:00,LAL,HOME
3,"JAN 10, 2017 - SAS vs. MIL",L,28,6,3,9,33.3,0,1,0.0,0,0,0.0,3,8,11,4,0,0,2,0,2,2017-01-10 00:00:00,MIL,HOME
4,"JAN 07, 2017 - SAS vs. CHA",W,20,5,2,7,28.6,1,2,50.0,0,0,0.0,1,4,5,3,1,2,0,2,5,2017-01-07 00:00:00,CHA,HOME
5,"JAN 05, 2017 - SAS @ DEN",W,35,17,7,8,87.5,1,1,100.0,2,3,66.7,1,8,9,4,0,2,1,3,27,2017-01-05 00:00:00,DEN,AWAY
6,"JAN 03, 2017 - SAS vs. TOR",W,19,5,1,6,16.7,0,0,0.0,3,4,75.0,0,4,4,3,0,4,0,1,11,2017-01-03 00:00:00,TOR,HOME
7,"JAN 01, 2017 - SAS @ ATL",L,38,18,6,10,60.0,1,1,100.0,5,6,83.3,1,8,9,2,1,1,3,3,7,2017-01-01 00:00:00,ATL,AWAY
8,"DEC 30, 2016 - SAS vs. POR",W,23,10,4,11,36.4,0,0,0.0,2,2,100.0,2,5,7,3,1,0,1,2,9,2016-12-30 00:00:00,POR,HOME
9,"DEC 28, 2016 - SAS vs. PHX",W,29,16,6,12,50.0,0,2,0.0,4,5,80.0,2,8,10,1,2,1,2,1,22,2016-12-28 00:00:00,PHX,HOME
10,"DEC 25, 2016 - SAS vs. CHI",W,24,12,5,8,62.5,1,1,100.0,1,3,33.3,2,5,7,1,0,1,0,1,12,2016-12-25 00:00:00,CHI,HOME
11,"DEC 22, 2016 - SAS @ LAC",L,32,21,6,12,50.0,1,2,50.0,8,8,100.0,5,4,9,2,0,2,2,3,1,2016-12-22 00:00:00,LAC,AWAY
12,"DEC 20, 2016 - SAS @ HOU",W,26,10,5,8,62.5,0,0,0.0,0,0,0.0,1,9,10,2,0,2,2,3,0,2016-12-20 00:00:00,HOU,AWAY
13,"DEC 18, 2016 - SAS vs. NOP",W,24,7,3,7,42.9,0,0,0.0,1,4,25.0,5,9,14,4,0,2,1,1,16,2016-12-18 00:00:00,NOP,HOME
14,"DEC 15, 2016 - SAS @ PHX",W,24,18,8,12,66.7,0,1,0.0,2,2,100.0,2,7,9,3,0,0,2,1,1,2016-12-15 00:00:00,PHX,AWAY
