DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.2,9.3,45.4,100%,44.7,0.7
3 Pointers,1.5,4.0,36.5,43.2%,36.5,0.1
2 Pointers,2.8,5.3,52.1,56.8%,49.2,3.0
Less Than 6 Ft,1.4,2.1,68.6,22.4%,60.4,8.3
Less Than 10 Ft,1.9,3.1,60.7,32.9%,55.1,5.5
Greater Than 15 Ft,2.1,5.5,37.5,59.6%,38.3,-0.8
