,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DAL vs. ORL",W,25,20,7,10,70.0,6,8,75.0,0,0,0.0,0,4,4,6,1,0,1,3,24,2017-02-11 00:00:00,ORL,HOME
1,"FEB 09, 2017 - DAL vs. UTA",W,42,15,6,10,60.0,1,3,33.3,2,2,100.0,0,6,6,5,0,0,2,3,-6,2017-02-09 00:00:00,UTA,HOME
2,"FEB 07, 2017 - DAL vs. POR",L,39,23,9,17,52.9,3,7,42.9,2,2,100.0,1,1,2,5,1,0,1,4,3,2017-02-07 00:00:00,POR,HOME
3,"FEB 06, 2017 - DAL @ DEN",L,34,10,3,8,37.5,1,3,33.3,3,4,75.0,0,7,7,8,0,0,1,3,-11,2017-02-06 00:00:00,DEN,AWAY
4,"FEB 03, 2017 - DAL @ POR",W,40,27,8,17,47.1,3,6,50.0,8,9,88.9,0,6,6,3,0,0,2,3,-1,2017-02-03 00:00:00,POR,AWAY
5,"FEB 01, 2017 - DAL vs. PHI",W,31,9,3,9,33.3,1,4,25.0,2,2,100.0,0,6,6,1,0,0,1,2,22,2017-02-01 00:00:00,PHI,HOME
6,"JAN 30, 2017 - DAL vs. CLE",W,37,21,6,16,37.5,2,9,22.2,7,7,100.0,1,3,4,2,0,0,0,3,15,2017-01-30 00:00:00,CLE,HOME
7,"JAN 29, 2017 - DAL @ SAS",W,31,17,6,10,60.0,2,5,40.0,3,4,75.0,0,7,7,3,2,0,1,2,6,2017-01-29 00:00:00,SAS,AWAY
8,"JAN 22, 2017 - DAL vs. LAL",W,14,13,5,9,55.6,3,5,60.0,0,0,0.0,1,1,2,2,1,0,1,0,11,2017-01-22 00:00:00,LAL,HOME
9,"JAN 20, 2017 - DAL vs. UTA",L,39,11,4,10,40.0,1,4,25.0,2,2,100.0,1,7,8,3,1,0,2,4,-13,2017-01-20 00:00:00,UTA,HOME
10,"JAN 19, 2017 - DAL @ MIA",L,37,18,7,14,50.0,4,9,44.4,0,0,0.0,0,5,5,1,0,1,0,1,-9,2017-01-19 00:00:00,MIA,AWAY
11,"JAN 17, 2017 - DAL @ CHI",W,40,11,4,10,40.0,3,5,60.0,0,0,0.0,0,4,4,2,0,0,1,3,-10,2017-01-17 00:00:00,CHI,AWAY
12,"JAN 15, 2017 - DAL vs. MIN",W,35,19,7,15,46.7,4,8,50.0,1,2,50.0,0,7,7,1,0,1,1,2,-1,2017-01-15 00:00:00,MIN,HOME
13,"JAN 12, 2017 - DAL @ PHX",W,38,18,7,14,50.0,4,8,50.0,0,0,0.0,0,0,0,5,1,0,1,1,16,2017-01-12 00:00:00,PHX,AWAY
14,"JAN 09, 2017 - DAL @ MIN",L,37,2,1,7,14.3,0,3,0.0,0,0,0.0,0,4,4,5,0,0,2,3,0,2017-01-09 00:00:00,MIN,AWAY
15,"JAN 07, 2017 - DAL vs. ATL",L,33,9,3,12,25.0,3,7,42.9,0,0,0.0,0,4,4,1,0,0,1,4,-16,2017-01-07 00:00:00,ATL,HOME
16,"JAN 05, 2017 - DAL vs. PHX",L,36,9,3,12,25.0,1,8,12.5,2,2,100.0,0,2,2,2,1,2,2,2,-5,2017-01-05 00:00:00,PHX,HOME
17,"JAN 03, 2017 - DAL vs. WAS",W,38,12,5,11,45.5,2,4,50.0,0,0,0.0,0,2,2,2,0,1,0,0,-6,2017-01-03 00:00:00,WAS,HOME
18,"DEC 30, 2016 - DAL @ GSW",L,30,14,5,14,35.7,2,4,50.0,2,2,100.0,1,1,2,1,3,0,0,1,-12,2016-12-30 00:00:00,GSW,AWAY
19,"DEC 29, 2016 - DAL @ LAL",W,35,20,6,14,42.9,4,9,44.4,4,6,66.7,1,5,6,2,0,0,0,1,14,2016-12-29 00:00:00,LAL,AWAY
20,"DEC 27, 2016 - DAL vs. HOU",L,29,19,7,13,53.8,3,7,42.9,2,2,100.0,0,1,1,1,1,0,0,2,-17,2016-12-27 00:00:00,HOU,HOME
21,"DEC 26, 2016 - DAL @ NOP",L,36,17,4,11,36.4,3,7,42.9,6,7,85.7,0,2,2,2,2,0,4,2,-12,2016-12-26 00:00:00,NOP,AWAY
22,"DEC 23, 2016 - DAL @ LAC",W,40,16,6,16,37.5,1,8,12.5,3,6,50.0,0,6,6,2,3,1,0,3,2,2016-12-23 00:00:00,LAC,AWAY
23,"DEC 21, 2016 - DAL @ POR",W,41,16,6,16,37.5,1,7,14.3,3,5,60.0,0,4,4,3,3,0,1,3,3,2016-12-21 00:00:00,POR,AWAY
24,"DEC 19, 2016 - DAL @ DEN",L,36,9,3,11,27.3,2,6,33.3,1,1,100.0,0,0,0,5,1,0,2,1,-29,2016-12-19 00:00:00,DEN,AWAY
25,"DEC 18, 2016 - DAL vs. SAC",W,35,15,6,13,46.2,3,8,37.5,0,0,0.0,0,2,2,1,1,0,2,3,10,2016-12-18 00:00:00,SAC,HOME
26,"DEC 16, 2016 - DAL @ UTA",L,33,13,4,11,36.4,3,7,42.9,2,2,100.0,0,2,2,1,3,0,3,3,-13,2016-12-16 00:00:00,UTA,AWAY
27,"DEC 14, 2016 - DAL vs. DET",L,38,4,2,10,20.0,0,5,0.0,0,0,0.0,0,2,2,4,4,0,1,3,2,2016-12-14 00:00:00,DET,HOME
28,"DEC 12, 2016 - DAL vs. DEN",W,32,25,10,14,71.4,5,7,71.4,0,0,0.0,0,4,4,0,2,0,0,1,22,2016-12-12 00:00:00,DEN,HOME
29,"DEC 10, 2016 - DAL @ HOU",L,35,26,8,22,36.4,5,13,38.5,5,7,71.4,1,2,3,2,1,0,0,1,-15,2016-12-10 00:00:00,HOU,AWAY
30,"DEC 09, 2016 - DAL vs. IND",W,36,26,8,16,50.0,5,10,50.0,5,8,62.5,0,4,4,3,1,0,1,2,4,2016-12-09 00:00:00,IND,HOME
31,"DEC 07, 2016 - DAL vs. SAC",L,33,16,6,10,60.0,4,6,66.7,0,0,0.0,0,4,4,1,1,1,1,1,-20,2016-12-07 00:00:00,SAC,HOME
32,"DEC 05, 2016 - DAL vs. CHA",L,35,16,5,13,38.5,4,9,44.4,2,2,100.0,0,5,5,3,0,0,0,2,2,2016-12-05 00:00:00,CHA,HOME
33,"DEC 03, 2016 - DAL vs. CHI",W,35,26,9,17,52.9,7,11,63.6,1,1,100.0,0,3,3,2,2,0,3,4,20,2016-12-03 00:00:00,CHI,HOME
34,"DEC 01, 2016 - DAL @ CHA",L,39,14,4,15,26.7,1,11,9.1,5,5,100.0,0,3,3,2,0,0,1,2,-10,2016-12-01 00:00:00,CHA,AWAY
35,"NOV 30, 2016 - DAL vs. SAS",L,37,26,8,19,42.1,5,11,45.5,5,6,83.3,0,2,2,1,2,1,1,1,4,2016-11-30 00:00:00,SAS,HOME
36,"NOV 27, 2016 - DAL vs. NOP",W,39,21,7,14,50.0,6,8,75.0,1,2,50.0,1,2,3,3,0,0,1,2,20,2016-11-27 00:00:00,NOP,HOME
37,"NOV 25, 2016 - DAL @ CLE",L,29,6,2,8,25.0,2,7,28.6,0,0,0.0,0,2,2,3,1,0,4,0,-32,2016-11-25 00:00:00,CLE,AWAY
38,"NOV 23, 2016 - DAL vs. LAC",L,30,18,6,10,60.0,3,3,100.0,3,3,100.0,0,4,4,2,0,1,5,2,-11,2016-11-23 00:00:00,LAC,HOME
39,"NOV 21, 2016 - DAL @ SAS",L,40,20,6,13,46.2,3,7,42.9,5,7,71.4,1,4,5,4,1,0,4,3,2,2016-11-21 00:00:00,SAS,AWAY
40,"NOV 19, 2016 - DAL @ ORL",L,36,13,4,11,36.4,3,6,50.0,2,2,100.0,0,4,4,2,0,0,2,0,-5,2016-11-19 00:00:00,ORL,AWAY
41,"NOV 18, 2016 - DAL vs. MEM",L,31,9,3,10,30.0,2,7,28.6,1,1,100.0,0,2,2,1,1,0,1,0,-15,2016-11-18 00:00:00,MEM,HOME
42,"NOV 16, 2016 - DAL @ BOS",L,38,22,7,15,46.7,6,13,46.2,2,3,66.7,0,3,3,0,2,0,1,1,-10,2016-11-16 00:00:00,BOS,AWAY
43,"NOV 14, 2016 - DAL @ NYK",L,34,8,3,9,33.3,2,5,40.0,0,0,0.0,0,5,5,1,2,0,1,2,-16,2016-11-14 00:00:00,NYK,AWAY
44,"NOV 08, 2016 - DAL @ LAL",W,38,9,4,10,40.0,1,4,25.0,0,0,0.0,1,2,3,7,2,0,1,2,9,2016-11-08 00:00:00,LAL,AWAY
45,"NOV 06, 2016 - DAL vs. MIL",W,44,9,3,17,17.6,3,14,21.4,0,0,0.0,0,1,1,1,3,0,2,3,16,2016-11-06 00:00:00,MIL,HOME
46,"NOV 04, 2016 - DAL vs. POR",L,29,7,1,6,16.7,1,2,50.0,4,5,80.0,0,0,0,1,0,0,3,5,-20,2016-11-04 00:00:00,POR,HOME
47,"NOV 02, 2016 - DAL @ UTA",L,36,12,4,9,44.4,3,5,60.0,1,1,100.0,0,1,1,2,0,1,1,2,-13,2016-11-02 00:00:00,UTA,AWAY
48,"OCT 30, 2016 - DAL @ HOU",L,41,25,9,25,36.0,3,15,20.0,4,4,100.0,2,3,5,3,2,0,1,6,3,2016-10-30 00:00:00,HOU,AWAY
49,"OCT 28, 2016 - DAL vs. HOU",L,37,13,4,14,28.6,1,8,12.5,4,4,100.0,0,4,4,1,1,0,1,3,-6,2016-10-28 00:00:00,HOU,HOME
50,"OCT 26, 2016 - DAL @ IND",L,40,13,3,16,18.8,2,10,20.0,5,6,83.3,0,5,5,3,3,0,1,4,-17,2016-10-26 00:00:00,IND,AWAY
