BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,22,17.3,4.9,2.0,5.4,37.3,0.6,1.4,41.9,0.3,0.4,66.7,1.0,2.3,3.4,2.3,1.0,0.5,0.2,1.4,0,0,-3.3
Home,11,15.6,5.0,2.0,4.3,46.8,0.7,1.4,53.3,0.3,0.4,75.0,1.0,1.9,2.9,2.1,0.7,0.2,0.1,1.5,0,0,-3.2
Road,11,19.1,4.7,2.0,6.5,31.0,0.5,1.5,31.3,0.3,0.5,60.0,1.1,2.7,3.8,2.5,1.4,0.7,0.3,1.4,0,0,-3.5
Wins,6,17.2,5.3,2.3,5.5,42.4,0.3,0.8,40.0,0.3,0.7,50.0,1.5,3.0,4.5,2.3,0.7,0.0,0.3,1.5,0,0,-5.3
Losses,16,17.4,4.7,1.9,5.3,35.3,0.7,1.6,42.3,0.3,0.3,80.0,0.9,2.1,2.9,2.3,1.2,0.6,0.1,1.4,0,0,-2.6
November,9,12.4,2.0,0.9,4.0,22.2,0.0,0.6,0.0,0.2,0.4,50.0,0.8,2.7,3.4,1.8,0.4,0.6,0.3,1.4,0,0,-2.7
December,13,20.8,6.8,2.8,6.3,43.9,1.0,2.0,50.0,0.3,0.4,80.0,1.2,2.1,3.3,2.6,1.5,0.4,0.1,1.4,0,0,-3.8
Pre All-Star,22,17.3,4.9,2.0,5.4,37.3,0.6,1.4,41.9,0.3,0.4,66.7,1.0,2.3,3.4,2.3,1.0,0.5,0.2,1.4,0,0,-3.3
Starters,14,20.5,6.4,2.6,6.1,41.9,0.9,1.9,50.0,0.4,0.5,71.4,1.2,2.1,3.3,2.6,1.4,0.4,0.1,1.5,0,0,-3.9
Bench,8,11.8,2.1,1.0,4.0,25.0,0.0,0.6,0.0,0.1,0.3,50.0,0.8,2.8,3.5,1.6,0.4,0.6,0.3,1.3,0,0,-2.3
0 Days Rest,6,19.0,4.2,1.8,4.5,40.7,0.5,1.2,42.9,0.0,0.0,0.0,0.8,2.7,3.5,1.7,1.7,0.8,0.0,1.3,0,0,-5.2
1 Days Rest,13,16.4,5.3,2.2,5.9,36.4,0.7,1.5,45.0,0.3,0.5,57.1,0.9,2.2,3.2,2.6,0.7,0.4,0.2,1.4,0,0,-2.8
2 Days Rest,1,29.3,7.0,2.0,6.0,33.3,1.0,2.0,50.0,2.0,2.0,100,3.0,5.0,8.0,5.0,2.0,0.0,0.0,3.0,0,0,-1.0
5 Days Rest,1,11.7,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,-7.0
6+ Days Rest,1,12.8,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,3.0
