DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.5,5.5,45.1,100%,44.9,0.1
3 Pointers,0.6,1.9,33.8,34.7%,33.9,-0.1
2 Pointers,1.8,3.6,51.1,65.3%,50.3,0.8
Less Than 6 Ft,0.9,1.4,66.0,24.9%,63.4,2.7
Less Than 10 Ft,1.1,1.9,60.0,35.2%,56.8,3.2
Greater Than 15 Ft,1.1,2.9,36.8,53.5%,37.0,-0.2
