,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"NOV 10, 2016 - DEN vs. GSW",L,6,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,2,1,0,0,2,2,2016-11-10 00:00:00,GSW,HOME
1,"NOV 08, 2016 - DEN @ MEM",L,1,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,1,-2,2016-11-08 00:00:00,MEM,AWAY
