BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,34.7,22.4,7.9,16.9,47.0,2.8,7.2,39.2,3.7,4.5,82.2,0.6,2.4,3.0,3.7,2.0,1.0,0.3,2.1,0,0,5.1
Home,27,34.5,23.5,8.2,16.5,49.6,3.1,6.9,44.6,4.0,4.8,83.8,0.5,2.5,3.0,3.9,1.8,0.9,0.2,1.7,0,0,5.8
Road,21,34.9,20.9,7.6,17.4,43.8,2.5,7.5,32.9,3.2,4.0,79.8,0.7,2.2,3.0,3.4,2.3,1.2,0.3,2.8,0,0,4.2
Wins,30,34.0,21.9,7.7,15.7,48.9,2.8,6.7,41.1,3.8,4.6,82.5,0.5,2.5,3.0,3.8,2.2,1.0,0.1,1.8,0,0,9.8
Losses,18,35.7,23.1,8.3,18.8,44.2,2.9,7.9,36.6,3.5,4.3,81.8,0.8,2.2,3.0,3.4,1.7,1.2,0.4,2.7,0,0,-2.8
October,2,31.8,13.5,5.5,14.5,37.9,1.0,5.0,20.0,1.5,1.5,100,0.0,1.5,1.5,2.5,2.0,1.0,0.5,3.0,0,0,-10.0
November,12,35.3,23.0,8.0,17.8,45.1,3.0,7.3,40.9,4.0,5.0,80.0,1.1,2.5,3.6,3.3,1.8,1.0,0.5,2.0,0,0,3.1
December,14,33.8,22.0,7.3,15.8,46.2,2.7,6.9,39.2,4.7,5.9,79.5,0.4,1.8,2.1,4.1,1.6,1.0,0.1,2.2,0,0,6.1
January,16,34.2,22.2,8.1,16.6,48.9,2.7,7.1,37.7,3.3,3.8,85.2,0.6,2.6,3.1,3.6,2.5,1.1,0.2,2.0,0,0,8.0
February,4,39.4,26.8,10.5,20.5,51.2,4.0,8.8,45.7,1.8,1.8,100,0.5,3.8,4.3,4.3,2.3,1.3,0.3,2.5,0,0,3.8
Pre All-Star,48,34.7,22.4,7.9,16.9,47.0,2.8,7.2,39.2,3.7,4.5,82.2,0.6,2.4,3.0,3.7,2.0,1.0,0.3,2.1,0,0,5.1
Starters,48,34.7,22.4,7.9,16.9,47.0,2.8,7.2,39.2,3.7,4.5,82.2,0.6,2.4,3.0,3.7,2.0,1.0,0.3,2.1,0,0,5.1
0 Days Rest,8,35.4,22.5,8.8,20.0,43.8,2.6,8.0,32.8,2.4,3.0,79.2,1.1,2.0,3.1,4.4,2.3,0.9,0.3,2.8,0,0,3.5
1 Days Rest,29,35.0,24.0,8.3,17.0,49.0,2.9,7.3,40.1,4.3,5.2,82.9,0.6,2.5,3.1,3.5,2.1,1.1,0.2,2.2,0,0,5.0
2 Days Rest,7,34.1,18.0,6.1,14.6,42.2,2.7,6.4,42.2,3.0,4.0,75.0,0.3,2.6,2.9,2.9,1.1,1.3,0.4,1.7,0,0,10.0
3 Days Rest,1,38.0,14.0,6.0,15.0,40.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,8.0,3.0,1.0,0.0,1.0,0,0,10.0
4 Days Rest,1,35.4,27.0,9.0,18.0,50.0,5.0,10.0,50.0,4.0,4.0,100,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0,0,-3.0
5 Days Rest,1,23.7,13.0,6.0,12.0,50.0,0.0,2.0,0.0,1.0,1.0,100,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0,0,-16.0
6+ Days Rest,1,29.2,18.0,5.0,10.0,50.0,3.0,5.0,60.0,5.0,5.0,100,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0,0,11.0
