BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,36,14.2,3.2,1.3,2.9,43.7,0.2,0.7,24.0,0.5,0.7,75.0,0.5,1.3,1.8,1.9,0.8,0.5,0.1,1.3,1,0,0.5
Home,21,15.0,3.2,1.2,2.9,41.7,0.1,0.7,20.0,0.7,0.8,87.5,0.7,1.4,2.0,2.1,0.8,0.5,0.1,1.2,1,0,1.1
Road,15,13.1,3.1,1.3,2.9,46.5,0.2,0.7,30.0,0.3,0.5,50.0,0.3,1.1,1.4,1.7,0.9,0.5,0.1,1.3,0,0,-0.5
Wins,21,14.1,2.9,1.1,2.5,44.2,0.2,0.8,31.3,0.5,0.5,90.9,0.6,1.5,2.1,1.7,0.8,0.5,0.2,1.0,1,0,-0.2
Losses,15,14.4,3.5,1.5,3.4,43.1,0.1,0.6,11.1,0.5,0.9,61.5,0.4,0.9,1.3,2.3,0.8,0.6,0.0,1.6,0,0,1.4
October,2,2.8,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,2.5
November,15,19.3,4.5,1.8,4.5,39.7,0.1,1.1,11.8,0.7,1.1,64.7,0.5,1.6,2.1,2.9,1.1,0.7,0.0,2.0,0,0,0.4
December,6,7.4,0.3,0.2,0.7,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.3,1.0,0.7,0.3,0.0,0.7,0,0,1.2
January,9,14.0,3.8,1.4,2.7,54.2,0.3,0.6,60.0,0.6,0.6,100,1.0,1.7,2.7,1.2,0.7,0.6,0.1,0.8,1,0,0.7
February,4,11.8,2.3,0.8,1.5,50.0,0.3,0.3,100,0.5,0.5,100,0.3,1.3,1.5,2.0,0.5,0.5,0.8,1.0,0,0,-1.8
Pre All-Star,36,14.2,3.2,1.3,2.9,43.7,0.2,0.7,24.0,0.5,0.7,75.0,0.5,1.3,1.8,1.9,0.8,0.5,0.1,1.3,1,0,0.5
Starters,2,31.7,10.0,4.0,9.5,42.1,0.5,1.0,50.0,1.5,2.0,75.0,0.0,3.0,3.0,6.0,1.5,1.0,0.0,3.0,0,0,13.0
Bench,34,13.2,2.8,1.1,2.5,44.0,0.1,0.7,21.7,0.4,0.6,75.0,0.6,1.1,1.7,1.7,0.8,0.5,0.1,1.1,1,0,-0.3
0 Days Rest,6,19.1,4.5,1.8,4.5,40.7,0.3,1.0,33.3,0.5,0.7,75.0,0.3,1.7,2.0,3.3,1.5,1.5,0.0,2.0,0,0,2.3
1 Days Rest,18,14.8,3.3,1.3,2.9,43.4,0.2,0.7,23.1,0.6,0.7,83.3,0.6,1.4,2.1,2.0,0.7,0.3,0.2,1.2,1,0,-0.4
2 Days Rest,4,10.7,3.3,1.5,2.0,75.0,0.3,0.3,100,0.0,0.0,0.0,0.3,1.3,1.5,0.8,0.5,0.5,0.0,1.0,0,0,4.5
3 Days Rest,3,14.2,3.0,1.3,3.0,44.4,0.0,1.3,0.0,0.3,1.3,25.0,0.7,0.7,1.3,1.3,1.7,0.3,0.0,1.7,0,0,-4.0
4 Days Rest,1,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.0
5 Days Rest,1,4.2,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,4.0
6+ Days Rest,3,13.0,1.3,0.0,1.3,0.0,0.0,0.3,0.0,1.3,1.3,100,0.7,0.7,1.3,1.7,0.3,0.7,0.0,0.7,0,0,2.0
