DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.8,8.0,47.3,100%,46.8,0.5
3 Pointers,0.4,1.4,28.6,18.2%,34.1,-5.6
2 Pointers,3.4,6.5,51.4,81.8%,51.0,0.5
Less Than 6 Ft,2.0,3.2,61.8,40.2%,61.1,0.7
Less Than 10 Ft,2.8,4.6,60.9,57.4%,56.2,4.7
Greater Than 15 Ft,0.8,2.7,30.8,33.8%,35.8,-5.0
