BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,26.5,7.7,2.8,6.5,42.6,1.9,4.6,40.7,0.3,0.4,81.3,0.3,2.8,3.1,1.9,1.0,1.0,0.8,1.8,0,0,5.0
Home,21,24.8,7.0,2.4,5.9,41.1,1.7,4.3,40.0,0.4,0.5,80.0,0.2,2.7,2.9,2.0,1.1,1.2,0.8,1.9,0,0,7.2
Road,23,28.1,8.3,3.0,7.0,43.8,2.0,5.0,41.2,0.2,0.3,83.3,0.4,3.0,3.4,1.7,1.0,0.8,0.8,1.7,0,0,3.0
Wins,34,25.9,7.4,2.6,6.0,43.4,1.9,4.2,44.4,0.3,0.4,78.6,0.3,2.6,2.9,1.9,1.1,1.0,0.9,1.6,0,0,8.6
Losses,10,28.4,8.5,3.2,7.9,40.5,1.9,6.0,31.7,0.2,0.2,100,0.3,3.7,4.0,1.7,0.9,1.0,0.5,2.3,0,0,-7.3
November,11,26.7,8.0,2.7,5.8,46.9,1.8,4.2,43.5,0.7,0.9,80.0,0.3,3.2,3.5,2.5,0.7,0.6,0.9,1.7,0,0,7.6
December,14,25.4,7.9,2.8,5.8,48.1,2.2,4.6,48.4,0.1,0.1,50.0,0.3,1.9,2.1,1.4,1.3,1.1,0.4,1.8,0,0,3.3
January,15,27.4,6.7,2.4,6.9,34.6,1.6,5.0,32.0,0.3,0.3,100,0.2,3.2,3.4,2.1,0.8,1.1,1.0,2.0,0,0,4.5
February,4,26.6,10.0,4.0,8.8,45.7,2.0,4.8,42.1,0.0,0.0,0.0,0.8,4.0,4.8,1.3,1.8,1.5,0.8,1.3,0,0,5.5
Pre All-Star,44,26.5,7.7,2.8,6.5,42.6,1.9,4.6,40.7,0.3,0.4,81.3,0.3,2.8,3.1,1.9,1.0,1.0,0.8,1.8,0,0,5.0
Starters,44,26.5,7.7,2.8,6.5,42.6,1.9,4.6,40.7,0.3,0.4,81.3,0.3,2.8,3.1,1.9,1.0,1.0,0.8,1.8,0,0,5.0
0 Days Rest,6,26.0,6.2,2.3,6.2,37.8,1.3,4.0,33.3,0.2,0.3,50.0,0.3,2.8,3.2,1.5,0.7,0.3,1.0,1.8,0,0,3.8
1 Days Rest,27,26.8,8.2,3.0,6.6,45.5,2.1,4.7,44.1,0.1,0.1,75.0,0.3,3.0,3.3,2.1,1.1,1.0,0.8,1.8,0,0,5.9
2 Days Rest,9,26.3,7.4,2.3,6.2,37.5,1.8,4.8,37.2,1.0,1.1,90.0,0.2,2.8,3.0,1.6,1.0,1.2,0.7,1.7,0,0,3.3
3 Days Rest,1,22.8,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,0,-3.0
6+ Days Rest,1,26.0,8.0,3.0,9.0,33.3,2.0,8.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,0,0,9.0
