,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - WAS vs. IND",W,37,26,7,16,43.8,2,5,40.0,10,15,66.7,0,3,3,14,2,0,7,4,21,2017-02-10 00:00:00,IND,HOME
1,"FEB 08, 2017 - WAS @ BKN",W,46,23,7,24,29.2,1,4,25.0,8,10,80.0,1,5,6,12,1,2,3,2,7,2017-02-08 00:00:00,BKN,AWAY
2,"FEB 06, 2017 - WAS vs. CLE",L,44,22,8,19,42.1,0,3,0.0,6,6,100.0,0,4,4,12,1,0,6,2,-5,2017-02-06 00:00:00,CLE,HOME
3,"FEB 04, 2017 - WAS vs. NOP",W,38,24,8,19,42.1,2,7,28.6,6,8,75.0,1,2,3,13,5,1,4,1,7,2017-02-04 00:00:00,NOP,HOME
4,"FEB 02, 2017 - WAS vs. LAL",W,41,33,11,23,47.8,3,7,42.9,8,10,80.0,1,2,3,11,3,1,3,2,8,2017-02-02 00:00:00,LAL,HOME
5,"JAN 31, 2017 - WAS vs. NYK",W,34,15,6,18,33.3,1,2,50.0,2,3,66.7,2,2,4,13,0,0,2,2,22,2017-01-31 00:00:00,NYK,HOME
6,"JAN 29, 2017 - WAS @ NOP",W,37,18,8,19,42.1,0,3,0.0,2,4,50.0,0,1,1,19,2,1,3,2,7,2017-01-29 00:00:00,NOP,AWAY
7,"JAN 27, 2017 - WAS @ ATL",W,30,19,7,17,41.2,1,2,50.0,4,6,66.7,1,5,6,9,0,0,4,0,23,2017-01-27 00:00:00,ATL,AWAY
8,"JAN 24, 2017 - WAS vs. BOS",W,38,27,11,20,55.0,1,2,50.0,4,5,80.0,0,7,7,7,3,1,4,2,17,2017-01-24 00:00:00,BOS,HOME
9,"JAN 23, 2017 - WAS @ CHA",W,38,24,9,20,45.0,0,1,0.0,6,7,85.7,0,4,4,7,1,0,5,2,6,2017-01-23 00:00:00,CHA,AWAY
10,"JAN 21, 2017 - WAS @ DET",L,39,19,6,15,40.0,0,2,0.0,7,9,77.8,2,5,7,10,2,0,4,3,-6,2017-01-21 00:00:00,DET,AWAY
11,"JAN 19, 2017 - WAS @ NYK",W,37,29,11,21,52.4,1,3,33.3,6,8,75.0,0,5,5,13,3,0,2,2,11,2017-01-19 00:00:00,NYK,AWAY
12,"JAN 18, 2017 - WAS vs. MEM",W,37,25,7,18,38.9,1,5,20.0,10,10,100.0,1,1,2,13,2,1,4,2,0,2017-01-18 00:00:00,MEM,HOME
13,"JAN 16, 2017 - WAS vs. POR",W,28,24,10,17,58.8,2,3,66.7,2,2,100.0,1,3,4,7,2,0,4,0,16,2017-01-16 00:00:00,POR,HOME
14,"JAN 14, 2017 - WAS vs. PHI",W,30,25,9,17,52.9,3,4,75.0,4,5,80.0,2,5,7,7,2,0,3,1,16,2017-01-14 00:00:00,PHI,HOME
15,"JAN 11, 2017 - WAS @ BOS",L,39,9,4,21,19.0,0,5,0.0,1,2,50.0,3,4,7,11,3,1,1,2,-2,2017-01-11 00:00:00,BOS,AWAY
16,"JAN 10, 2017 - WAS vs. CHI",W,40,26,11,21,52.4,1,2,50.0,3,4,75.0,0,6,6,14,1,1,5,2,24,2017-01-10 00:00:00,CHI,HOME
17,"JAN 08, 2017 - WAS @ MIL",W,37,16,7,15,46.7,0,3,0.0,2,2,100.0,0,3,3,7,1,0,5,1,11,2017-01-08 00:00:00,MIL,AWAY
18,"JAN 06, 2017 - WAS vs. MIN",W,40,18,8,16,50.0,0,1,0.0,2,2,100.0,0,1,1,18,2,0,3,2,16,2017-01-06 00:00:00,MIN,HOME
19,"JAN 03, 2017 - WAS @ DAL",L,39,27,10,19,52.6,1,3,33.3,6,6,100.0,0,4,4,8,3,1,4,0,5,2017-01-03 00:00:00,DAL,AWAY
20,"JAN 02, 2017 - WAS @ HOU",L,37,18,8,18,44.4,0,2,0.0,2,3,66.7,1,4,5,12,2,0,5,2,-13,2017-01-02 00:00:00,HOU,AWAY
21,"DEC 30, 2016 - WAS vs. BKN",W,32,19,7,14,50.0,1,4,25.0,4,4,100.0,0,2,2,14,4,1,6,1,12,2016-12-30 00:00:00,BKN,HOME
