DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.2,5.5,39.3,100%,42.6,-3.3
3 Pointers,0.7,2.5,28.6,45.9%,34.6,-6.1
2 Pointers,1.4,3.0,48.5,54.1%,47.3,1.1
Less Than 6 Ft,1.0,1.4,73.3,24.6%,59.4,13.9
Less Than 10 Ft,1.2,1.9,61.9,34.4%,53.9,8.0
Greater Than 15 Ft,0.8,3.2,25.7,57.4%,35.4,-9.7
