BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,22.3,6.3,1.7,5.4,31.7,0.6,2.3,26.2,2.3,3.0,76.6,0.4,1.6,2.0,3.0,1.3,0.9,0.4,3.0,0,0,-0.5
Home,25,21.5,5.4,1.4,5.7,24.5,0.4,2.4,18.0,2.2,2.7,79.4,0.4,1.6,2.0,3.1,1.3,0.7,0.4,2.8,0,0,0.5
Road,27,23.0,7.1,2.0,5.1,39.1,0.8,2.3,34.4,2.4,3.2,74.4,0.3,1.6,1.9,2.9,1.2,1.0,0.3,3.2,0,0,-1.5
Wins,31,22.9,6.1,1.7,5.4,31.1,0.7,2.4,28.0,2.0,2.6,77.8,0.4,1.7,2.2,3.2,1.4,0.9,0.4,3.1,0,0,3.4
Losses,21,21.4,6.7,1.8,5.4,32.5,0.5,2.2,23.4,2.6,3.5,75.3,0.3,1.4,1.7,2.7,1.0,0.9,0.4,2.9,0,0,-6.2
October,3,30.8,5.7,2.0,6.7,30.0,0.3,3.3,10.0,1.3,2.3,57.1,0.7,0.7,1.3,3.0,1.7,0.3,0.0,3.3,0,0,0.7
November,15,25.4,6.9,1.8,5.8,31.0,0.9,2.7,31.7,2.5,2.9,84.1,0.2,2.2,2.4,3.5,1.5,1.6,0.5,3.6,0,0,-3.5
December,17,27.4,7.7,2.1,7.4,28.6,0.5,2.8,19.1,2.9,4.0,73.5,0.6,2.0,2.6,4.0,1.6,0.7,0.6,3.3,0,0,3.2
January,12,13.5,5.1,1.3,2.9,45.7,0.5,1.5,33.3,1.9,2.4,79.3,0.3,1.0,1.3,1.3,0.8,0.3,0.1,2.4,0,0,-2.8
February,5,11.7,3.0,0.8,2.6,30.8,0.6,1.2,50.0,0.8,1.2,66.7,0.0,0.4,0.4,2.0,0.2,0.8,0.0,1.4,0,0,0.6
Pre All-Star,52,22.3,6.3,1.7,5.4,31.7,0.6,2.3,26.2,2.3,3.0,76.6,0.4,1.6,2.0,3.0,1.3,0.9,0.4,3.0,0,0,-0.5
Starters,15,31.1,8.1,2.5,8.7,28.2,0.7,3.3,22.0,2.4,3.5,69.2,0.6,2.1,2.7,4.1,2.0,1.0,0.7,3.0,0,0,-2.3
Bench,37,18.7,5.6,1.4,4.1,34.7,0.6,1.9,29.2,2.2,2.8,80.4,0.3,1.4,1.7,2.5,0.9,0.8,0.2,3.0,0,0,0.2
0 Days Rest,12,24.9,7.1,2.0,5.7,35.3,0.4,2.1,20.0,2.7,3.7,72.7,0.4,2.3,2.7,3.8,1.0,0.6,0.3,3.2,0,0,-1.4
1 Days Rest,30,22.3,6.5,1.8,5.7,30.8,0.9,2.6,32.9,2.1,2.6,78.5,0.4,1.4,1.8,3.0,1.3,1.1,0.3,3.1,0,0,0.5
2 Days Rest,6,18.5,6.8,1.7,4.8,34.5,0.2,1.8,9.1,3.3,4.2,80.0,0.0,1.3,1.3,1.7,1.2,0.3,0.5,2.2,0,0,-4.0
3 Days Rest,2,17.5,2.0,0.5,2.0,25.0,0.0,1.0,0.0,1.0,1.0,100,0.5,1.0,1.5,2.5,1.0,1.0,1.0,4.0,0,0,-0.5
6+ Days Rest,2,23.5,2.0,0.5,4.0,12.5,0.0,2.5,0.0,1.0,2.0,50.0,0.5,1.5,2.0,3.0,2.0,0.5,0.0,2.0,0,0,-0.5
