BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,26.7,11.1,4.5,8.8,51.1,0.8,2.5,33.1,1.3,1.5,88.7,1.4,4.3,5.7,1.8,0.9,0.5,0.4,2.1,2,0,1.4
Home,24,27.5,10.4,4.2,8.9,47.2,0.9,2.5,35.6,1.1,1.3,87.1,1.3,4.3,5.6,2.0,0.7,0.5,0.5,2.4,1,0,2.4
Road,23,25.9,11.9,4.8,8.7,55.3,0.8,2.6,30.5,1.6,1.7,90.0,1.5,4.4,5.9,1.6,1.0,0.4,0.2,1.8,1,0,0.4
Wins,23,26.6,11.1,4.4,8.4,52.3,1.0,2.3,41.5,1.4,1.6,86.5,1.5,4.1,5.6,1.8,0.8,0.6,0.5,2.1,2,0,8.8
Losses,24,26.9,11.2,4.6,9.2,50.0,0.7,2.7,26.2,1.3,1.4,91.2,1.3,4.5,5.9,1.8,0.9,0.3,0.3,2.1,0,0,-5.7
October,3,26.1,7.3,3.0,6.7,45.0,0.7,1.7,40.0,0.7,0.7,100,1.0,6.0,7.0,1.0,0.7,0.3,1.0,2.3,0,0,6.0
November,17,26.8,11.0,4.4,9.1,48.7,0.8,2.8,29.8,1.4,1.5,92.0,1.7,5.1,6.8,1.5,0.9,0.4,0.4,2.2,2,0,0.8
December,14,28.1,12.9,5.1,9.4,54.2,0.9,2.6,33.3,1.9,2.1,86.7,1.3,4.3,5.6,2.1,0.7,0.8,0.2,1.5,0,0,4.1
January,8,24.1,7.9,3.3,6.0,54.2,0.8,1.8,42.9,0.6,0.8,83.3,1.1,2.9,4.0,2.1,1.0,0.4,0.5,2.8,0,0,-3.0
February,5,27.3,14.4,6.0,12.0,50.0,1.0,3.2,31.3,1.4,1.6,87.5,1.4,3.2,4.6,2.0,1.0,0.2,0.2,2.4,0,0,0.2
Pre All-Star,47,26.7,11.1,4.5,8.8,51.1,0.8,2.5,33.1,1.3,1.5,88.7,1.4,4.3,5.7,1.8,0.9,0.5,0.4,2.1,2,0,1.4
Starters,16,27.0,11.1,4.6,9.2,50.3,0.9,2.4,38.5,0.9,1.0,87.5,1.4,3.3,4.7,2.1,0.7,0.4,0.2,2.6,0,0,-0.8
Bench,31,26.6,11.2,4.4,8.6,51.5,0.8,2.5,30.4,1.6,1.8,89.1,1.4,4.8,6.3,1.6,0.9,0.5,0.5,1.8,2,0,2.5
0 Days Rest,7,24.2,9.3,4.3,8.7,49.2,0.4,2.9,15.0,0.3,0.3,100,1.1,5.1,6.3,1.7,0.9,0.1,0.1,1.9,1,0,-4.1
1 Days Rest,31,28.1,11.5,4.5,9.1,49.3,1.0,2.7,35.3,1.6,1.8,87.5,1.5,4.5,6.0,1.9,0.9,0.4,0.4,2.2,1,0,1.6
2 Days Rest,6,24.3,12.5,5.2,8.5,60.8,0.7,1.5,44.4,1.5,1.5,100,1.3,2.8,4.2,1.5,0.7,0.8,0.3,1.5,0,0,10.0
4 Days Rest,1,24.4,8.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0,0,0.0
6+ Days Rest,2,23.5,9.5,3.5,7.0,50.0,1.0,1.5,66.7,1.5,1.5,100,1.5,5.5,7.0,1.0,1.5,1.5,1.0,2.5,0,0,-7.5
