,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 01, 2017 - MIN @ CLE",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,-2,2017-02-01 00:00:00,CLE,AWAY
1,"JAN 28, 2017 - MIN vs. BKN",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,3,2017-01-28 00:00:00,BKN,HOME
2,"DEC 25, 2016 - MIN @ OKC",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,8,2016-12-25 00:00:00,OKC,AWAY
3,"DEC 11, 2016 - MIN vs. GSW",L,6,3,1,3,33.3,0,1,0.0,1,2,50.0,1,2,3,0,0,0,1,2,-1,2016-12-11 00:00:00,GSW,HOME
4,"DEC 09, 2016 - MIN vs. DET",L,12,2,1,6,16.7,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,-22,2016-12-09 00:00:00,DET,HOME
5,"NOV 23, 2016 - MIN @ NOP",L,10,6,3,4,75.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,2,2,-9,2016-11-23 00:00:00,NOP,AWAY
6,"NOV 19, 2016 - MIN @ MEM",L,15,6,2,4,50.0,0,1,0.0,2,2,100.0,1,2,3,1,2,1,2,4,-8,2016-11-19 00:00:00,MEM,AWAY
7,"NOV 17, 2016 - MIN vs. PHI",W,13,8,2,5,40.0,0,2,0.0,4,6,66.7,0,1,1,1,2,3,0,4,-7,2016-11-17 00:00:00,PHI,HOME
8,"NOV 15, 2016 - MIN vs. CHA",L,11,7,2,6,33.3,0,1,0.0,3,3,100.0,3,0,3,1,0,0,1,4,11,2016-11-15 00:00:00,CHA,HOME
9,"NOV 13, 2016 - MIN vs. LAL",W,9,10,4,5,80.0,2,2,100.0,0,0,0.0,1,1,2,0,0,0,0,1,7,2016-11-13 00:00:00,LAL,HOME
10,"NOV 09, 2016 - MIN @ ORL",W,1,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-3,2016-11-09 00:00:00,ORL,AWAY
11,"NOV 05, 2016 - MIN @ OKC",L,6,6,2,3,66.7,0,1,0.0,2,2,100.0,0,1,1,0,0,0,0,0,4,2016-11-05 00:00:00,OKC,AWAY
