BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,22.5,8.6,3.4,7.6,44.4,0.5,1.3,36.4,1.3,1.7,80.5,0.5,2.1,2.6,2.8,1.0,0.8,0.1,1.7,0,0,-0.6
Home,27,22.3,8.2,3.4,7.4,45.5,0.3,1.0,28.6,1.2,1.4,84.2,0.6,2.2,2.8,3.1,1.0,0.7,0.0,1.9,0,0,1.0
Road,25,22.8,9.0,3.4,7.8,43.4,0.6,1.5,42.1,1.5,2.0,77.6,0.4,2.0,2.4,2.5,1.0,0.8,0.2,1.6,0,0,-2.4
Wins,30,23.5,8.8,3.6,8.3,44.0,0.4,1.4,31.0,1.1,1.3,84.6,0.6,2.3,2.9,3.3,1.1,0.8,0.1,1.5,0,0,2.6
Losses,22,21.2,8.3,3.0,6.7,45.3,0.5,1.1,45.8,1.7,2.2,77.1,0.5,1.8,2.3,2.1,0.9,0.7,0.0,2.0,0,0,-5.0
October,3,22.0,6.7,3.3,7.0,47.6,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.7,2.7,2.3,1.7,1.0,0.0,1.3,0,0,4.3
November,15,21.0,8.3,2.9,7.0,41.0,0.7,1.8,37.0,1.9,2.5,78.4,0.4,2.2,2.6,2.1,0.9,0.8,0.1,1.6,0,0,-0.4
December,13,22.8,9.6,4.0,8.8,45.2,0.5,1.1,42.9,1.2,1.5,78.9,0.8,2.4,3.2,3.5,1.0,0.6,0.1,1.7,0,0,0.8
January,17,24.8,8.9,3.6,7.8,47.0,0.5,1.2,40.0,1.2,1.4,83.3,0.4,1.9,2.3,3.0,1.1,0.8,0.1,1.7,0,0,-2.5
February,4,18.1,6.0,2.3,5.8,39.1,0.0,1.0,0.0,1.5,1.8,85.7,0.3,2.0,2.3,3.0,0.8,0.5,0.3,2.8,0,0,-2.0
Pre All-Star,52,22.5,8.6,3.4,7.6,44.4,0.5,1.3,36.4,1.3,1.7,80.5,0.5,2.1,2.6,2.8,1.0,0.8,0.1,1.7,0,0,-0.6
Starters,1,37.1,33.0,15.0,22.0,68.2,1.0,4.0,25.0,2.0,2.0,100,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0,0,16.0
Bench,51,22.2,8.1,3.2,7.3,43.0,0.5,1.2,37.1,1.3,1.7,80.0,0.5,2.1,2.6,2.8,1.0,0.8,0.1,1.8,0,0,-1.0
0 Days Rest,10,23.3,9.6,3.4,8.0,42.5,0.3,1.0,30.0,2.5,3.4,73.5,0.5,2.1,2.6,2.3,0.9,0.6,0.0,2.8,0,0,-3.6
1 Days Rest,29,22.3,8.3,3.2,7.3,44.1,0.6,1.5,41.9,1.2,1.3,87.2,0.5,2.1,2.6,2.7,1.0,0.8,0.1,1.4,0,0,-1.5
2 Days Rest,11,22.2,8.5,3.7,7.8,47.7,0.2,1.1,16.7,0.8,1.0,81.8,0.5,1.8,2.3,3.5,0.9,0.9,0.2,1.8,0,0,3.1
3 Days Rest,1,25.5,11.0,4.0,11.0,36.4,1.0,1.0,100,2.0,3.0,66.7,1.0,6.0,7.0,4.0,3.0,0.0,0.0,0.0,0,0,1.0
6+ Days Rest,1,21.6,6.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0,0,12.0
