DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.2,4.5,47.7,100%,42.8,4.8
3 Pointers,0.6,1.7,33.3,38.4%,34.5,-1.2
2 Pointers,1.6,2.8,56.6,61.6%,47.3,9.3
Less Than 6 Ft,0.6,1.1,57.1,24.4%,58.1,-1.0
Less Than 10 Ft,0.9,1.5,58.6,33.7%,53.3,5.4
Greater Than 15 Ft,0.9,2.5,35.4,55.8%,35.7,-0.3
