BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,43,16.3,6.0,2.3,4.6,51.3,0.0,0.0,0.0,1.3,1.9,71.6,2.4,3.2,5.6,0.7,0.8,0.4,0.5,2.7,2,0,0.6
Home,20,16.4,6.7,2.5,4.7,53.2,0.0,0.0,0.0,1.7,2.2,77.3,2.8,3.5,6.3,0.7,0.9,0.6,0.5,2.5,1,0,2.2
Road,23,16.2,5.5,2.2,4.5,49.5,0.0,0.0,0.0,1.0,1.6,64.9,2.0,3.0,5.0,0.7,0.8,0.2,0.5,2.9,1,0,-0.8
Wins,17,16.1,6.4,2.6,4.6,56.4,0.0,0.0,0.0,1.2,1.8,70.0,2.5,3.4,5.9,0.6,0.9,0.5,0.6,2.7,1,0,7.0
Losses,26,16.4,5.8,2.2,4.6,47.9,0.0,0.0,0.0,1.4,2.0,72.5,2.3,3.1,5.4,0.7,0.7,0.3,0.4,2.7,1,0,-3.7
October,3,10.9,4.7,2.0,3.3,60.0,0.0,0.0,0.0,0.7,0.7,100,2.0,3.0,5.0,0.0,0.7,0.3,0.0,2.7,0,0,2.3
November,17,16.2,6.1,2.2,4.4,51.4,0.0,0.1,0.0,1.6,2.1,80.0,2.1,3.1,5.2,0.7,0.6,0.3,0.8,2.4,0,0,1.2
December,4,12.4,4.3,1.8,4.5,38.9,0.0,0.0,0.0,0.8,1.3,60.0,3.0,1.5,4.5,0.5,1.0,0.5,0.0,2.3,0,0,-4.8
January,15,17.2,6.1,2.3,4.4,53.0,0.0,0.0,0.0,1.4,2.0,70.0,2.3,3.3,5.5,0.6,0.8,0.5,0.5,2.9,1,0,-1.5
February,4,20.7,8.5,3.8,7.3,51.7,0.0,0.0,0.0,1.0,2.3,44.4,3.8,5.5,9.3,1.3,1.5,0.3,0.3,3.5,1,0,9.5
Pre All-Star,43,16.3,6.0,2.3,4.6,51.3,0.0,0.0,0.0,1.3,1.9,71.6,2.4,3.2,5.6,0.7,0.8,0.4,0.5,2.7,2,0,0.6
Starters,6,21.9,7.3,3.3,6.7,50.0,0.0,0.0,0.0,0.7,1.7,40.0,3.3,4.5,7.8,1.2,1.5,0.5,0.5,3.0,1,0,5.8
Bench,37,15.4,5.8,2.2,4.2,51.6,0.0,0.0,0.0,1.5,1.9,76.1,2.2,3.0,5.2,0.6,0.7,0.4,0.5,2.6,1,0,-0.3
0 Days Rest,9,17.2,5.4,1.9,4.4,42.5,0.0,0.1,0.0,1.7,2.3,71.4,2.0,2.2,4.2,0.6,0.6,0.2,0.7,3.3,1,0,-3.1
1 Days Rest,26,16.5,6.4,2.5,4.7,53.7,0.0,0.0,0.0,1.3,1.8,72.3,2.3,3.3,5.6,0.8,1.0,0.3,0.6,2.3,1,0,0.6
2 Days Rest,4,17.1,6.5,3.0,5.3,57.1,0.0,0.0,0.0,0.5,1.3,40.0,4.3,4.5,8.8,0.8,0.3,0.8,0.0,3.3,0,0,10.3
4 Days Rest,2,14.8,5.0,2.0,3.5,57.1,0.0,0.0,0.0,1.0,1.5,66.7,2.5,3.5,6.0,0.0,1.5,1.0,0.5,3.5,0,0,2.5
6+ Days Rest,2,8.9,4.5,1.0,3.0,33.3,0.0,0.0,0.0,2.5,2.5,100,1.5,3.5,5.0,0.0,0.5,0.0,0.0,3.0,0,0,-4.5
