BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,23,10.4,3.1,1.4,3.0,47.8,0.0,0.4,0.0,0.3,0.6,42.9,0.3,1.3,1.7,0.7,0.3,0.2,0.1,0.7,0,0,-1.3
Home,11,9.4,2.2,1.1,2.8,38.7,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.3,1.5,0.5,0.0,0.1,0.1,0.3,0,0,-1.4
Road,12,11.2,4.0,1.8,3.2,55.3,0.0,0.5,0.0,0.5,1.2,42.9,0.4,1.3,1.8,0.8,0.7,0.3,0.1,1.0,0,0,-1.3
Wins,12,10.4,3.8,1.8,3.3,55.0,0.0,0.6,0.0,0.2,0.3,66.7,0.6,1.3,1.9,0.6,0.1,0.2,0.1,0.8,0,0,-0.7
Losses,11,10.4,2.4,1.0,2.6,37.9,0.0,0.2,0.0,0.4,1.0,36.4,0.1,1.3,1.4,0.7,0.6,0.2,0.1,0.5,0,0,-2.1
October,2,4.3,2.0,1.0,2.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,4.5
November,5,5.4,1.0,0.4,1.6,25.0,0.0,0.4,0.0,0.2,0.4,50.0,0.2,0.2,0.4,0.4,0.4,0.2,0.0,0.0,0,0,1.0
December,4,11.1,4.0,1.8,3.0,58.3,0.0,0.3,0.0,0.5,1.0,50.0,0.5,1.3,1.8,0.3,1.0,0.3,0.0,1.3,0,0,-6.0
January,7,8.1,2.4,1.0,2.1,46.7,0.0,0.3,0.0,0.4,1.0,42.9,0.1,1.3,1.4,0.6,0.0,0.0,0.0,0.3,0,0,-2.3
February,5,20.4,6.0,3.0,6.0,50.0,0.0,0.6,0.0,0.0,0.2,0.0,0.6,2.6,3.2,1.6,0.4,0.4,0.4,1.6,0,0,-1.0
Pre All-Star,23,10.4,3.1,1.4,3.0,47.8,0.0,0.4,0.0,0.3,0.6,42.9,0.3,1.3,1.7,0.7,0.3,0.2,0.1,0.7,0,0,-1.3
Bench,23,10.4,3.1,1.4,3.0,47.8,0.0,0.4,0.0,0.3,0.6,42.9,0.3,1.3,1.7,0.7,0.3,0.2,0.1,0.7,0,0,-1.3
0 Days Rest,3,18.5,8.3,4.0,5.3,75.0,0.0,1.0,0.0,0.3,0.3,100,1.0,2.0,3.0,1.0,0.3,0.3,0.0,2.3,0,0,-1.0
1 Days Rest,8,10.7,2.9,1.4,3.5,39.3,0.0,0.5,0.0,0.1,0.3,50.0,0.4,1.0,1.4,0.4,0.3,0.3,0.1,0.4,0,0,-4.3
2 Days Rest,3,10.1,3.0,1.3,1.7,80.0,0.0,0.0,0.0,0.3,1.0,33.3,0.0,2.0,2.0,0.0,1.3,0.0,0.0,1.0,0,0,0.0
4 Days Rest,3,12.4,3.7,1.3,3.7,36.4,0.0,0.3,0.0,1.0,2.7,37.5,0.3,1.7,2.0,2.3,0.3,0.3,0.3,0.7,0,0,-2.3
6+ Days Rest,6,4.9,0.7,0.3,1.5,22.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.3,0.0,0.0,0.0,0.0,0,0,2.2
