,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - DET vs. LAL",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2017-02-08 00:00:00,LAL,HOME
1,"JAN 18, 2017 - DET vs. ATL",W,9,2,0,2,0.0,0,1,0.0,2,2,100.0,0,4,4,0,0,0,1,1,-5,2017-01-18 00:00:00,ATL,HOME
2,"JAN 13, 2017 - DET @ UTA",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-5,2017-01-13 00:00:00,UTA,AWAY
3,"JAN 12, 2017 - DET @ GSW",L,26,6,2,12,16.7,0,4,0.0,2,4,50.0,0,1,1,3,0,0,1,3,-3,2017-01-12 00:00:00,GSW,AWAY
4,"JAN 10, 2017 - DET @ SAC",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-01-10 00:00:00,SAC,AWAY
5,"JAN 05, 2017 - DET vs. CHA",W,15,0,0,6,0.0,0,3,0.0,0,0,0.0,0,0,0,3,0,0,1,2,5,2017-01-05 00:00:00,CHA,HOME
6,"DEC 28, 2016 - DET vs. MIL",L,4,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2016-12-28 00:00:00,MIL,HOME
7,"DEC 26, 2016 - DET vs. CLE",W,2,1,0,2,0.0,0,0,0.0,1,2,50.0,0,1,1,0,0,0,0,0,-3,2016-12-26 00:00:00,CLE,HOME
8,"DEC 19, 2016 - DET @ CHI",L,18,5,2,6,33.3,1,4,25.0,0,0,0.0,1,3,4,1,1,0,2,0,7,2016-12-19 00:00:00,CHI,AWAY
9,"DEC 17, 2016 - DET vs. IND",L,12,2,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,1,1,0,0,1,1,2016-12-17 00:00:00,IND,HOME
10,"DEC 16, 2016 - DET @ WAS",L,6,3,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,0,8,2016-12-16 00:00:00,WAS,AWAY
11,"DEC 11, 2016 - DET vs. PHI",L,20,5,2,7,28.6,0,2,0.0,1,1,100.0,0,1,1,0,0,0,3,0,-11,2016-12-11 00:00:00,PHI,HOME
12,"DEC 09, 2016 - DET @ MIN",W,17,5,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,1,0,0,1,3,3,2016-12-09 00:00:00,MIN,AWAY
13,"DEC 07, 2016 - DET @ CHA",L,11,5,2,4,50.0,0,1,0.0,1,1,100.0,0,3,3,0,1,0,1,1,-7,2016-12-07 00:00:00,CHA,AWAY
14,"DEC 06, 2016 - DET vs. CHI",W,17,9,4,7,57.1,1,3,33.3,0,0,0.0,0,0,0,0,2,0,0,2,17,2016-12-06 00:00:00,CHI,HOME
15,"DEC 04, 2016 - DET vs. ORL",L,12,2,1,6,16.7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,-17,2016-12-04 00:00:00,ORL,HOME
16,"DEC 02, 2016 - DET @ ATL",W,18,11,4,8,50.0,3,5,60.0,0,0,0.0,0,1,1,2,0,0,1,3,8,2016-12-02 00:00:00,ATL,AWAY
17,"NOV 30, 2016 - DET @ BOS",W,13,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,1,2,-8,2016-11-30 00:00:00,BOS,AWAY
18,"NOV 29, 2016 - DET @ CHA",W,9,5,2,4,50.0,1,2,50.0,0,1,0.0,0,0,0,0,1,0,0,2,8,2016-11-29 00:00:00,CHA,AWAY
19,"NOV 26, 2016 - DET @ OKC",L,12,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-8,2016-11-26 00:00:00,OKC,AWAY
20,"NOV 25, 2016 - DET vs. LAC",W,19,9,4,6,66.7,0,1,0.0,1,1,100.0,1,2,3,1,1,0,2,2,-1,2016-11-25 00:00:00,LAC,HOME
21,"NOV 23, 2016 - DET vs. MIA",W,5,2,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,1,0,0,3,1,0,2016-11-23 00:00:00,MIA,HOME
22,"NOV 18, 2016 - DET @ CLE",L,20,7,1,6,16.7,1,2,50.0,4,6,66.7,0,1,1,3,0,0,0,4,5,2016-11-18 00:00:00,CLE,AWAY
23,"NOV 14, 2016 - DET vs. OKC",W,1,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2016-11-14 00:00:00,OKC,HOME
24,"NOV 07, 2016 - DET @ LAC",L,12,3,0,2,0.0,0,1,0.0,3,4,75.0,0,2,2,2,0,0,0,0,6,2016-11-07 00:00:00,LAC,AWAY
25,"NOV 05, 2016 - DET vs. DEN",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,-2,2016-11-05 00:00:00,DEN,HOME
26,"OCT 28, 2016 - DET vs. ORL",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,-4,2016-10-28 00:00:00,ORL,HOME
