,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CHA vs. LAC",L,37,25,7,13,53.8,4,7,57.1,7,8,87.5,1,5,6,8,0,1,2,2,4,2017-02-11 00:00:00,LAC,HOME
1,"FEB 09, 2017 - CHA vs. HOU",L,35,15,5,10,50.0,2,4,50.0,3,3,100.0,1,7,8,10,1,0,3,3,-6,2017-02-09 00:00:00,HOU,HOME
2,"FEB 07, 2017 - CHA vs. BKN",W,38,17,7,18,38.9,2,6,33.3,1,2,50.0,1,7,8,4,4,2,2,1,0,2017-02-07 00:00:00,BKN,HOME
3,"FEB 04, 2017 - CHA @ UTA",L,33,11,4,9,44.4,1,3,33.3,2,2,100.0,0,3,3,6,0,0,4,2,-11,2017-02-04 00:00:00,UTA,AWAY
4,"FEB 01, 2017 - CHA @ GSW",L,24,13,4,7,57.1,3,4,75.0,2,2,100.0,2,3,5,7,0,0,2,0,-30,2017-02-01 00:00:00,GSW,AWAY
5,"JAN 31, 2017 - CHA @ POR",L,34,18,6,12,50.0,4,6,66.7,2,4,50.0,0,8,8,6,0,0,4,0,-13,2017-01-31 00:00:00,POR,AWAY
6,"JAN 28, 2017 - CHA vs. SAC",L,40,19,6,11,54.5,3,6,50.0,4,4,100.0,1,6,7,7,0,0,6,3,-4,2017-01-28 00:00:00,SAC,HOME
7,"JAN 27, 2017 - CHA @ NYK",L,36,15,5,12,41.7,3,6,50.0,2,2,100.0,2,9,11,9,1,0,5,2,-3,2017-01-27 00:00:00,NYK,AWAY
8,"JAN 25, 2017 - CHA vs. GSW",L,38,16,6,12,50.0,2,4,50.0,2,2,100.0,1,5,6,8,0,0,3,1,-7,2017-01-25 00:00:00,GSW,HOME
9,"JAN 23, 2017 - CHA vs. WAS",L,38,4,2,9,22.2,0,3,0.0,0,0,0.0,1,6,7,6,0,0,2,3,-7,2017-01-23 00:00:00,WAS,HOME
10,"JAN 21, 2017 - CHA vs. BKN",W,35,16,6,16,37.5,3,6,50.0,1,1,100.0,0,9,9,6,4,0,2,2,1,2017-01-21 00:00:00,BKN,HOME
11,"JAN 20, 2017 - CHA vs. TOR",W,31,13,4,11,36.4,1,2,50.0,4,5,80.0,0,4,4,6,1,0,5,1,19,2017-01-20 00:00:00,TOR,HOME
12,"JAN 18, 2017 - CHA vs. POR",W,34,17,6,15,40.0,1,5,20.0,4,4,100.0,0,7,7,7,0,1,5,0,3,2017-01-18 00:00:00,POR,HOME
13,"JAN 16, 2017 - CHA @ BOS",L,37,8,2,11,18.2,0,4,0.0,4,5,80.0,1,9,10,10,1,2,4,0,-7,2017-01-16 00:00:00,BOS,AWAY
14,"JAN 13, 2017 - CHA @ PHI",L,32,19,7,14,50.0,1,3,33.3,4,4,100.0,1,4,5,2,1,0,1,2,-7,2017-01-13 00:00:00,PHI,AWAY
15,"JAN 05, 2017 - CHA @ DET",L,25,9,1,8,12.5,0,2,0.0,7,7,100.0,0,4,4,5,0,0,2,2,7,2017-01-05 00:00:00,DET,AWAY
16,"JAN 04, 2017 - CHA vs. OKC",W,36,28,7,18,38.9,1,5,20.0,13,15,86.7,1,2,3,4,0,0,2,2,6,2017-01-04 00:00:00,OKC,HOME
17,"JAN 02, 2017 - CHA @ CHI",L,36,19,7,16,43.8,1,3,33.3,4,4,100.0,2,4,6,5,1,0,2,2,-9,2017-01-02 00:00:00,CHI,AWAY
18,"DEC 31, 2016 - CHA vs. CLE",L,35,13,5,11,45.5,1,2,50.0,2,2,100.0,0,6,6,8,0,2,2,0,-5,2016-12-31 00:00:00,CLE,HOME
19,"DEC 29, 2016 - CHA vs. MIA",W,36,16,7,17,41.2,0,5,0.0,2,3,66.7,3,10,13,8,3,1,3,0,10,2016-12-29 00:00:00,MIA,HOME
20,"DEC 28, 2016 - CHA @ ORL",W,30,20,8,12,66.7,3,4,75.0,1,1,100.0,0,9,9,8,1,0,3,2,26,2016-12-28 00:00:00,ORL,AWAY
21,"DEC 26, 2016 - CHA @ BKN",L,37,24,7,16,43.8,2,6,33.3,8,8,100.0,0,5,5,5,3,0,1,2,3,2016-12-26 00:00:00,BKN,AWAY
22,"DEC 23, 2016 - CHA vs. CHI",W,40,20,7,15,46.7,1,5,20.0,5,6,83.3,2,9,11,10,1,1,2,0,17,2016-12-23 00:00:00,CHI,HOME
23,"DEC 20, 2016 - CHA vs. LAL",W,37,23,8,12,66.7,2,3,66.7,5,5,100.0,1,4,5,10,1,0,4,1,18,2016-12-20 00:00:00,LAL,HOME
24,"DEC 17, 2016 - CHA @ ATL",W,32,7,3,13,23.1,0,2,0.0,1,2,50.0,0,3,3,4,4,0,0,2,0,2016-12-17 00:00:00,ATL,AWAY
25,"DEC 16, 2016 - CHA @ BOS",L,36,22,6,19,31.6,2,7,28.6,8,8,100.0,0,10,10,5,3,0,5,1,-8,2016-12-16 00:00:00,BOS,AWAY
26,"DEC 14, 2016 - CHA @ WAS",L,37,20,7,14,50.0,3,8,37.5,3,3,100.0,0,5,5,8,2,1,3,3,-8,2016-12-14 00:00:00,WAS,AWAY
27,"DEC 12, 2016 - CHA @ IND",L,35,13,4,13,30.8,4,7,57.1,1,2,50.0,1,9,10,3,0,0,4,4,-10,2016-12-12 00:00:00,IND,AWAY
28,"DEC 10, 2016 - CHA @ CLE",L,33,9,4,12,33.3,0,4,0.0,1,2,50.0,0,6,6,4,1,0,3,2,-10,2016-12-10 00:00:00,CLE,AWAY
29,"DEC 09, 2016 - CHA vs. ORL",W,29,16,6,11,54.5,4,4,100.0,0,0,0.0,1,8,9,7,0,0,2,1,13,2016-12-09 00:00:00,ORL,HOME
30,"DEC 07, 2016 - CHA vs. DET",W,36,14,4,10,40.0,1,1,100.0,5,6,83.3,0,15,15,3,0,0,1,1,6,2016-12-07 00:00:00,DET,HOME
31,"DEC 05, 2016 - CHA @ DAL",W,37,14,5,14,35.7,0,6,0.0,4,4,100.0,0,14,14,7,0,0,2,3,2,2016-12-05 00:00:00,DAL,AWAY
32,"DEC 03, 2016 - CHA vs. MIN",L,41,15,6,15,40.0,3,9,33.3,0,3,0.0,2,6,8,12,3,1,3,1,0,2016-12-03 00:00:00,MIN,HOME
