DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,8.3,44.6,100%,44.7,-0.1
3 Pointers,1.3,3.5,37.8,42.3%,36.0,1.9
2 Pointers,2.4,4.8,49.5,57.7%,49.5,0.0
Less Than 6 Ft,1.3,2.0,64.3,24.0%,59.9,4.4
Less Than 10 Ft,1.5,2.5,58.5,30.3%,54.8,3.7
Greater Than 15 Ft,2.2,5.4,40.7,64.6%,37.2,3.5
