,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 29, 2017 - DAL @ SAS",W,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,3,-11,2017-01-29 00:00:00,SAS,AWAY
1,"JAN 26, 2017 - DAL @ OKC",L,17,6,3,5,60.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,2,4,-1,2017-01-26 00:00:00,OKC,AWAY
2,"JAN 25, 2017 - DAL vs. NYK",W,21,2,1,1,100.0,0,0,0.0,0,0,0.0,1,3,4,2,0,3,1,0,10,2017-01-25 00:00:00,NYK,HOME
3,"JAN 09, 2017 - DAL @ MIN",L,18,2,1,2,50.0,0,0,0.0,0,0,0.0,3,1,4,2,0,1,2,3,-2,2017-01-09 00:00:00,MIN,AWAY
4,"JAN 07, 2017 - DAL vs. ATL",L,29,2,1,3,33.3,0,0,0.0,0,0,0.0,0,11,11,0,0,1,2,3,-24,2017-01-07 00:00:00,ATL,HOME
5,"JAN 05, 2017 - DAL vs. PHX",L,20,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,1,0,5,3,2017-01-05 00:00:00,PHX,HOME
6,"JAN 03, 2017 - DAL vs. WAS",W,20,0,0,3,0.0,0,0,0.0,0,0,0.0,2,4,6,2,0,1,1,1,7,2017-01-03 00:00:00,WAS,HOME
7,"DEC 29, 2016 - DAL @ LAL",W,22,2,1,2,50.0,0,0,0.0,0,0,0.0,2,5,7,2,0,1,3,3,3,2016-12-29 00:00:00,LAL,AWAY
8,"DEC 27, 2016 - DAL vs. HOU",L,10,0,0,0,0.0,0,0,0.0,0,0,0.0,2,4,6,2,0,2,2,1,7,2016-12-27 00:00:00,HOU,HOME
9,"DEC 05, 2016 - DAL vs. CHA",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,1,5,6,0,0,1,0,1,3,2016-12-05 00:00:00,CHA,HOME
10,"DEC 03, 2016 - DAL vs. CHI",W,22,8,4,4,100.0,0,0,0.0,0,0,0.0,1,10,11,1,2,0,2,6,3,2016-12-03 00:00:00,CHI,HOME
11,"NOV 30, 2016 - DAL vs. SAS",L,35,4,2,2,100.0,0,0,0.0,0,2,0.0,1,11,12,5,0,1,2,4,6,2016-11-30 00:00:00,SAS,HOME
12,"NOV 27, 2016 - DAL vs. NOP",W,29,5,1,3,33.3,0,0,0.0,3,4,75.0,5,9,14,3,0,1,0,3,6,2016-11-27 00:00:00,NOP,HOME
13,"NOV 25, 2016 - DAL @ CLE",L,22,2,1,3,33.3,0,0,0.0,0,1,0.0,5,6,11,2,2,0,2,5,-24,2016-11-25 00:00:00,CLE,AWAY
14,"NOV 23, 2016 - DAL vs. LAC",L,25,4,2,2,100.0,0,0,0.0,0,0,0.0,4,8,12,6,2,0,3,5,-16,2016-11-23 00:00:00,LAC,HOME
15,"NOV 19, 2016 - DAL @ ORL",L,34,4,2,6,33.3,0,0,0.0,0,0,0.0,2,6,8,1,0,4,1,2,0,2016-11-19 00:00:00,ORL,AWAY
16,"NOV 18, 2016 - DAL vs. MEM",L,21,2,1,4,25.0,0,0,0.0,0,0,0.0,5,5,10,1,0,1,2,3,-10,2016-11-18 00:00:00,MEM,HOME
17,"NOV 16, 2016 - DAL @ BOS",L,25,6,3,7,42.9,0,0,0.0,0,0,0.0,1,6,7,4,1,1,1,6,-5,2016-11-16 00:00:00,BOS,AWAY
18,"NOV 14, 2016 - DAL @ NYK",L,21,4,2,2,100.0,0,0,0.0,0,0,0.0,4,5,9,1,0,1,1,4,0,2016-11-14 00:00:00,NYK,AWAY
19,"NOV 08, 2016 - DAL @ LAL",W,29,2,1,5,20.0,0,1,0.0,0,0,0.0,2,7,9,2,0,2,3,1,20,2016-11-08 00:00:00,LAL,AWAY
20,"NOV 06, 2016 - DAL vs. MIL",W,34,2,1,4,25.0,0,0,0.0,0,0,0.0,3,13,16,3,1,0,3,5,14,2016-11-06 00:00:00,MIL,HOME
21,"NOV 02, 2016 - DAL @ UTA",L,17,2,1,2,50.0,0,0,0.0,0,0,0.0,0,9,9,0,1,1,3,3,-14,2016-11-02 00:00:00,UTA,AWAY
22,"OCT 30, 2016 - DAL @ HOU",L,28,6,3,7,42.9,0,0,0.0,0,2,0.0,4,10,14,3,0,0,2,3,12,2016-10-30 00:00:00,HOU,AWAY
23,"OCT 28, 2016 - DAL vs. HOU",L,27,4,2,4,50.0,0,0,0.0,0,0,0.0,1,11,12,0,1,0,2,3,2,2016-10-28 00:00:00,HOU,HOME
24,"OCT 26, 2016 - DAL @ IND",L,20,6,3,5,60.0,0,0,0.0,0,2,0.0,2,4,6,3,0,1,1,3,-19,2016-10-26 00:00:00,IND,AWAY
