BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,18,14.6,7.3,2.6,5.5,46.5,0.6,1.8,30.3,1.6,2.3,69.0,0.2,1.7,1.9,0.6,0.8,0.5,0.2,1.5,0,0,1.9
Home,8,17.2,8.9,3.1,6.8,46.3,0.8,2.4,31.6,1.9,2.8,68.2,0.5,2.0,2.5,0.6,1.3,0.6,0.1,2.0,0,0,4.9
Road,10,12.6,6.0,2.1,4.5,46.7,0.4,1.4,28.6,1.4,2.0,70.0,0.0,1.4,1.4,0.6,0.4,0.4,0.2,1.1,0,0,-0.4
Wins,12,14.3,6.2,2.3,5.5,40.9,0.6,2.1,28.0,1.1,1.8,59.1,0.3,1.7,2.0,0.7,0.5,0.6,0.1,1.3,0,0,4.1
Losses,6,15.2,9.5,3.2,5.5,57.6,0.5,1.3,37.5,2.7,3.3,80.0,0.0,1.7,1.7,0.5,1.3,0.3,0.3,1.8,0,0,-2.3
January,13,11.7,6.9,2.4,4.5,52.5,0.5,1.3,35.3,1.7,2.5,66.7,0.2,1.3,1.5,0.5,0.7,0.3,0.2,1.4,0,0,2.5
February,5,22.1,8.2,3.0,8.0,37.5,0.8,3.2,25.0,1.4,1.8,77.8,0.2,2.6,2.8,1.0,1.0,1.0,0.2,1.8,0,0,0.6
Pre All-Star,18,14.6,7.3,2.6,5.5,46.5,0.6,1.8,30.3,1.6,2.3,69.0,0.2,1.7,1.9,0.6,0.8,0.5,0.2,1.5,0,0,1.9
Bench,18,14.6,7.3,2.6,5.5,46.5,0.6,1.8,30.3,1.6,2.3,69.0,0.2,1.7,1.9,0.6,0.8,0.5,0.2,1.5,0,0,1.9
0 Days Rest,5,16.1,9.2,3.6,6.6,54.5,0.6,1.8,33.3,1.4,2.0,70.0,0.6,2.4,3.0,0.6,1.0,0.8,0.2,2.0,0,0,-0.4
1 Days Rest,8,14.8,8.1,2.9,5.6,51.1,0.6,1.6,38.5,1.8,2.4,73.7,0.0,1.4,1.4,1.0,0.6,0.3,0.3,1.5,0,0,4.6
2 Days Rest,2,11.8,3.5,1.0,5.0,20.0,0.0,1.5,0.0,1.5,2.5,60.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,2.0,0,0,-1.0
3 Days Rest,2,18.4,6.5,1.5,5.0,30.0,1.0,3.5,28.6,2.5,4.0,62.5,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.5,0,0,2.0
6+ Days Rest,1,3.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-2.0
