DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.4,10.0,44.1,100%,45.8,-1.8
3 Pointers,1.0,3.3,30.8,33.2%,35.6,-4.8
2 Pointers,3.4,6.7,50.6,66.8%,50.5,0.1
Less Than 6 Ft,1.9,2.8,67.7,27.8%,61.2,6.4
Less Than 10 Ft,2.3,3.7,61.6,37.0%,56.3,5.2
Greater Than 15 Ft,1.7,5.2,33.1,52.4%,37.9,-4.8
