,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 31, 2017 - POR vs. CHA",W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-5,2017-01-31 00:00:00,CHA,HOME
1,"JAN 21, 2017 - POR @ BOS",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2017-01-21 00:00:00,BOS,AWAY
2,"JAN 18, 2017 - POR @ CHA",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-2,2017-01-18 00:00:00,CHA,AWAY
3,"JAN 16, 2017 - POR @ WAS",L,16,4,2,7,28.6,0,2,0.0,0,0,0.0,1,3,4,2,2,0,2,0,11,2017-01-16 00:00:00,WAS,AWAY
4,"JAN 11, 2017 - POR vs. CLE",W,4,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-7,2017-01-11 00:00:00,CLE,HOME
5,"JAN 10, 2017 - POR @ LAL",W,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,3,2017-01-10 00:00:00,LAL,AWAY
6,"JAN 04, 2017 - POR @ GSW",L,12,6,2,4,50.0,1,2,50.0,1,2,50.0,0,0,0,1,1,0,2,1,1,2017-01-04 00:00:00,GSW,AWAY
7,"JAN 01, 2017 - POR @ MIN",W,9,3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,2,0,-1,2017-01-01 00:00:00,MIN,AWAY
8,"DEC 30, 2016 - POR @ SAS",L,16,8,4,10,40.0,0,5,0.0,0,0,0.0,0,0,0,2,1,1,2,0,-11,2016-12-30 00:00:00,SAS,AWAY
9,"DEC 28, 2016 - POR vs. SAC",W,13,6,2,5,40.0,2,4,50.0,0,0,0.0,0,2,2,0,0,0,0,3,2,2016-12-28 00:00:00,SAC,HOME
10,"DEC 26, 2016 - POR vs. TOR",L,14,10,2,5,40.0,2,4,50.0,4,4,100.0,0,1,1,0,2,0,3,0,-1,2016-12-26 00:00:00,TOR,HOME
11,"DEC 21, 2016 - POR vs. DAL",L,16,10,3,6,50.0,2,2,100.0,2,2,100.0,1,0,1,1,1,0,0,2,-2,2016-12-21 00:00:00,DAL,HOME
12,"DEC 20, 2016 - POR @ SAC",L,17,5,2,8,25.0,1,5,20.0,0,0,0.0,0,1,1,2,1,0,2,2,-10,2016-12-20 00:00:00,SAC,AWAY
13,"DEC 17, 2016 - POR @ GSW",L,12,8,3,6,50.0,1,2,50.0,1,1,100.0,0,1,1,2,1,0,1,0,-9,2016-12-17 00:00:00,GSW,AWAY
14,"DEC 15, 2016 - POR @ DEN",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2016-12-15 00:00:00,DEN,AWAY
15,"DEC 13, 2016 - POR vs. OKC",W,7,2,0,0,0.0,0,0,0.0,2,2,100.0,0,1,1,1,0,0,0,1,-5,2016-12-13 00:00:00,OKC,HOME
