DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.5,2.0,75.0,100%,45.4,29.7
3 Pointers,-,-,-,-%,-,-
2 Pointers,1.5,2.0,75.0,100%,52.0,23.0
Less Than 6 Ft,1.5,1.5,100,75.0%,62.4,37.6
Less Than 10 Ft,1.5,1.5,100,75.0%,56.9,43.1
Greater Than 15 Ft,-,-,-,-%,-,-
