DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.7,3.3,50.4,100%,44.0,6.3
3 Pointers,0.5,1.1,41.3,33.1%,36.5,4.8
2 Pointers,1.2,2.2,54.8,66.9%,48.5,6.3
Less Than 6 Ft,0.5,0.7,61.3,22.3%,61.5,-0.2
Less Than 10 Ft,0.6,1.0,60.5,30.9%,56.2,4.3
Greater Than 15 Ft,0.9,1.9,44.4,58.3%,38.4,6.0
