,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - SAC vs. ATL",W,25,5,2,5,40.0,1,3,33.3,0,0,0.0,1,3,4,5,2,1,1,4,5,2017-02-10 00:00:00,ATL,HOME
1,"FEB 08, 2017 - SAC vs. BOS",W,31,14,3,6,50.0,3,6,50.0,5,5,100.0,0,11,11,4,1,0,3,3,26,2017-02-08 00:00:00,BOS,HOME
2,"FEB 06, 2017 - SAC vs. CHI",L,33,19,7,10,70.0,3,4,75.0,2,2,100.0,1,8,9,5,0,0,3,3,18,2017-02-06 00:00:00,CHI,HOME
3,"FEB 04, 2017 - SAC vs. GSW",W,34,11,4,10,40.0,2,4,50.0,1,2,50.0,3,11,14,2,1,1,1,3,10,2017-02-04 00:00:00,GSW,HOME
4,"FEB 03, 2017 - SAC vs. PHX",L,39,6,3,9,33.3,0,4,0.0,0,0,0.0,0,10,10,4,0,1,1,3,-1,2017-02-03 00:00:00,PHX,HOME
5,"JAN 31, 2017 - SAC @ HOU",L,30,5,2,8,25.0,1,5,20.0,0,0,0.0,1,10,11,3,0,0,2,3,-16,2017-01-31 00:00:00,HOU,AWAY
6,"JAN 30, 2017 - SAC @ PHI",L,22,16,6,12,50.0,4,7,57.1,0,0,0.0,2,1,3,2,1,0,1,4,4,2017-01-30 00:00:00,PHI,AWAY
7,"JAN 28, 2017 - SAC @ CHA",W,15,0,0,4,0.0,0,2,0.0,0,0,0.0,0,4,4,2,1,0,2,1,2,2017-01-28 00:00:00,CHA,AWAY
8,"JAN 27, 2017 - SAC @ IND",L,21,2,0,3,0.0,0,2,0.0,2,2,100.0,0,2,2,1,1,0,0,4,9,2017-01-27 00:00:00,IND,AWAY
9,"JAN 25, 2017 - SAC @ CLE",W,16,6,2,7,28.6,2,5,40.0,0,0,0.0,2,4,6,3,1,0,1,4,9,2017-01-25 00:00:00,CLE,AWAY
10,"JAN 23, 2017 - SAC @ DET",W,25,10,4,9,44.4,1,3,33.3,1,1,100.0,1,7,8,2,1,0,2,3,-3,2017-01-23 00:00:00,DET,AWAY
11,"JAN 21, 2017 - SAC @ CHI",L,21,3,1,4,25.0,1,2,50.0,0,0,0.0,0,3,3,1,0,0,1,2,-5,2017-01-21 00:00:00,CHI,AWAY
12,"JAN 20, 2017 - SAC @ MEM",L,18,8,3,9,33.3,1,4,25.0,1,1,100.0,0,1,1,2,0,0,0,2,-19,2017-01-20 00:00:00,MEM,AWAY
13,"JAN 18, 2017 - SAC vs. IND",L,20,7,2,7,28.6,1,4,25.0,2,2,100.0,2,2,4,4,0,0,2,1,-15,2017-01-18 00:00:00,IND,HOME
14,"JAN 15, 2017 - SAC vs. OKC",L,27,7,3,6,50.0,1,2,50.0,0,0,0.0,4,4,8,3,1,0,2,5,-6,2017-01-15 00:00:00,OKC,HOME
15,"JAN 13, 2017 - SAC vs. CLE",L,18,8,4,8,50.0,0,4,0.0,0,0,0.0,1,4,5,0,0,0,1,3,8,2017-01-13 00:00:00,CLE,HOME
16,"JAN 08, 2017 - SAC vs. GSW",L,18,0,0,4,0.0,0,3,0.0,0,0,0.0,0,3,3,3,1,0,1,1,7,2017-01-08 00:00:00,GSW,HOME
17,"JAN 06, 2017 - SAC vs. LAC",L,24,4,1,6,16.7,1,2,50.0,1,2,50.0,1,5,6,6,0,0,0,3,13,2017-01-06 00:00:00,LAC,HOME
18,"JAN 04, 2017 - SAC vs. MIA",L,33,12,5,9,55.6,2,4,50.0,0,0,0.0,1,6,7,5,0,1,4,5,-22,2017-01-04 00:00:00,MIA,HOME
19,"JAN 03, 2017 - SAC @ DEN",W,28,5,2,6,33.3,1,4,25.0,0,0,0.0,0,3,3,3,1,0,0,1,0,2017-01-03 00:00:00,DEN,AWAY
20,"DEC 31, 2016 - SAC vs. MEM",L,33,20,5,8,62.5,5,7,71.4,5,7,71.4,1,7,8,3,0,0,1,1,-6,2016-12-31 00:00:00,MEM,HOME
21,"DEC 28, 2016 - SAC @ POR",L,29,13,5,11,45.5,1,4,25.0,2,2,100.0,1,4,5,2,1,1,3,5,-13,2016-12-28 00:00:00,POR,AWAY
22,"DEC 26, 2016 - SAC vs. PHI",W,13,3,1,3,33.3,1,2,50.0,0,0,0.0,0,2,2,2,0,0,2,1,-7,2016-12-26 00:00:00,PHI,HOME
23,"DEC 23, 2016 - SAC @ MIN",W,32,10,4,6,66.7,2,4,50.0,0,0,0.0,0,5,5,5,0,0,3,2,7,2016-12-23 00:00:00,MIN,AWAY
