DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.6,5.8,44.9,100%,44.6,0.3
3 Pointers,0.8,2.2,36.8,38.5%,36.1,0.8
2 Pointers,1.8,3.6,50.0,61.5%,49.7,0.3
Less Than 6 Ft,0.8,1.3,63.2,23.0%,60.6,2.6
Less Than 10 Ft,1.1,1.9,60.0,32.1%,56.2,3.8
Greater Than 15 Ft,1.3,3.4,38.2,58.4%,37.6,0.6
