DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.1,2.8,38.6,100%,40.6,-1.9
3 Pointers,0.5,1.3,38.1,47.7%,31.7,6.4
2 Pointers,0.6,1.4,39.1,52.3%,45.4,-6.2
Less Than 6 Ft,0.3,0.4,66.7,13.6%,54.3,12.4
Less Than 10 Ft,0.3,0.6,55.6,20.5%,47.7,7.9
Greater Than 15 Ft,0.8,1.8,41.4,65.9%,34.4,7.0
