,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - HOU vs. PHX",W,27,9,4,8,50.0,1,3,33.3,0,0,0.0,0,1,1,2,2,0,1,2,0,2017-02-11 00:00:00,PHX,HOME
1,"FEB 09, 2017 - HOU @ CHA",W,25,5,1,4,25.0,1,4,25.0,2,2,100.0,0,4,4,2,3,0,0,4,0,2017-02-09 00:00:00,CHA,AWAY
2,"FEB 07, 2017 - HOU vs. ORL",W,12,3,1,2,50.0,0,0,0.0,1,1,100.0,0,3,3,0,0,0,0,1,6,2017-02-07 00:00:00,ORL,HOME
3,"FEB 03, 2017 - HOU vs. CHI",W,12,9,4,5,80.0,0,0,0.0,1,2,50.0,1,1,2,0,1,0,1,1,10,2017-02-03 00:00:00,CHI,HOME
4,"FEB 02, 2017 - HOU vs. ATL",L,11,3,1,4,25.0,0,2,0.0,1,1,100.0,0,1,1,1,0,0,1,1,-6,2017-02-02 00:00:00,ATL,HOME
5,"JAN 31, 2017 - HOU vs. SAC",W,17,5,2,3,66.7,1,1,100.0,0,0,0.0,0,2,2,2,0,0,1,3,5,2017-01-31 00:00:00,SAC,HOME
6,"JAN 29, 2017 - HOU @ IND",L,7,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2017-01-29 00:00:00,IND,AWAY
7,"JAN 27, 2017 - HOU @ PHI",W,11,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-10,2017-01-27 00:00:00,PHI,AWAY
8,"JAN 25, 2017 - HOU @ BOS",L,24,7,3,4,75.0,0,0,0.0,1,2,50.0,0,2,2,1,1,0,2,2,9,2017-01-25 00:00:00,BOS,AWAY
9,"JAN 23, 2017 - HOU @ MIL",L,7,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-22,2017-01-23 00:00:00,MIL,AWAY
10,"JAN 21, 2017 - HOU @ MEM",W,24,6,2,3,66.7,1,2,50.0,1,1,100.0,0,5,5,2,0,1,0,2,25,2017-01-21 00:00:00,MEM,AWAY
11,"JAN 20, 2017 - HOU vs. GSW",L,19,4,1,4,25.0,0,1,0.0,2,2,100.0,0,1,1,2,1,0,1,1,-9,2017-01-20 00:00:00,GSW,HOME
12,"JAN 18, 2017 - HOU vs. MIL",W,18,2,1,6,16.7,0,3,0.0,0,0,0.0,1,3,4,1,3,1,0,4,-20,2017-01-18 00:00:00,MIL,HOME
13,"JAN 17, 2017 - HOU @ MIA",L,26,8,2,5,40.0,2,3,66.7,2,2,100.0,1,0,1,1,2,0,2,1,-8,2017-01-17 00:00:00,MIA,AWAY
14,"JAN 15, 2017 - HOU @ BKN",W,18,0,0,5,0.0,0,3,0.0,0,0,0.0,1,1,2,1,0,0,0,2,17,2017-01-15 00:00:00,BKN,AWAY
15,"JAN 13, 2017 - HOU vs. MEM",L,17,6,2,7,28.6,1,4,25.0,1,2,50.0,1,3,4,0,0,0,0,2,-8,2017-01-13 00:00:00,MEM,HOME
16,"JAN 11, 2017 - HOU @ MIN",L,27,9,4,9,44.4,1,2,50.0,0,0,0.0,1,1,2,1,1,1,3,4,-18,2017-01-11 00:00:00,MIN,AWAY
17,"JAN 10, 2017 - HOU vs. CHA",W,26,15,7,10,70.0,1,2,50.0,0,0,0.0,0,5,5,0,1,0,1,3,5,2017-01-10 00:00:00,CHA,HOME
18,"JAN 08, 2017 - HOU @ TOR",W,14,2,1,4,25.0,0,2,0.0,0,0,0.0,0,2,2,2,3,1,1,1,9,2017-01-08 00:00:00,TOR,AWAY
19,"JAN 06, 2017 - HOU @ ORL",W,16,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,3,0,0,1,1,7,2017-01-06 00:00:00,ORL,AWAY
20,"JAN 05, 2017 - HOU vs. OKC",W,13,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,2,0,1,0,0,2,2017-01-05 00:00:00,OKC,HOME
21,"JAN 02, 2017 - HOU vs. WAS",W,16,4,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,1,-1,2017-01-02 00:00:00,WAS,HOME
22,"DEC 31, 2016 - HOU vs. NYK",W,29,7,3,6,50.0,1,3,33.3,0,0,0.0,1,3,4,1,0,0,2,5,1,2016-12-31 00:00:00,NYK,HOME
23,"DEC 30, 2016 - HOU vs. LAC",W,16,10,3,5,60.0,0,2,0.0,4,4,100.0,1,2,3,1,3,0,0,4,29,2016-12-30 00:00:00,LAC,HOME
24,"DEC 27, 2016 - HOU @ DAL",W,20,8,3,6,50.0,2,3,66.7,0,0,0.0,0,3,3,1,1,0,1,1,17,2016-12-27 00:00:00,DAL,AWAY
25,"DEC 26, 2016 - HOU vs. PHX",W,18,8,3,3,100.0,1,1,100.0,1,1,100.0,0,0,0,1,1,0,0,0,-7,2016-12-26 00:00:00,PHX,HOME
26,"DEC 23, 2016 - HOU @ MEM",L,5,1,0,3,0.0,0,0,0.0,1,2,50.0,1,0,1,0,0,0,0,0,-7,2016-12-23 00:00:00,MEM,AWAY
27,"DEC 21, 2016 - HOU @ PHX",W,14,0,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,1,0,3,14,2016-12-21 00:00:00,PHX,AWAY
