BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,37,30.1,13.5,5.1,11.7,43.3,1.6,4.6,35.1,1.8,2.2,81.7,0.4,2.3,2.7,7.1,2.4,0.5,0.1,2.4,3,0,-1.5
Home,19,30.3,13.4,4.7,11.8,40.2,1.5,4.7,31.5,2.5,2.9,85.5,0.4,2.6,2.9,7.1,2.4,0.5,0.0,2.4,2,0,-0.6
Road,18,29.8,13.7,5.4,11.6,46.6,1.8,4.6,39.0,1.1,1.5,74.1,0.3,2.1,2.4,7.2,2.4,0.6,0.1,2.4,1,0,-2.4
Wins,14,29.7,14.1,5.4,11.6,46.9,1.7,4.6,36.9,1.5,1.8,84.0,0.2,2.5,2.7,8.4,2.7,0.7,0.0,2.8,2,0,9.1
Losses,23,30.3,13.2,4.8,11.7,41.1,1.6,4.6,34.0,2.0,2.5,80.7,0.4,2.2,2.7,6.3,2.3,0.4,0.1,2.2,1,0,-7.9
October,3,35.1,17.0,6.3,13.3,47.5,3.0,5.7,52.9,1.3,2.0,66.7,0.3,1.0,1.3,4.7,3.7,0.7,0.7,2.7,0,0,-5.3
November,6,23.6,7.7,2.8,9.3,30.4,0.7,3.7,18.2,1.3,1.5,88.9,0.2,3.0,3.2,4.8,1.8,0.2,0.0,2.5,0,0,-7.8
December,17,31.6,15.1,5.4,12.7,42.6,1.6,4.9,33.3,2.6,2.8,91.7,0.4,1.9,2.2,7.9,2.3,0.8,0.0,2.4,1,0,0.4
January,11,29.9,13.5,5.4,10.9,49.2,1.7,4.4,39.6,1.0,1.7,57.9,0.5,3.0,3.5,7.8,2.6,0.4,0.0,2.5,2,0,0.1
Pre All-Star,37,30.1,13.5,5.1,11.7,43.3,1.6,4.6,35.1,1.8,2.2,81.7,0.4,2.3,2.7,7.1,2.4,0.5,0.1,2.4,3,0,-1.5
Starters,37,30.1,13.5,5.1,11.7,43.3,1.6,4.6,35.1,1.8,2.2,81.7,0.4,2.3,2.7,7.1,2.4,0.5,0.1,2.4,3,0,-1.5
0 Days Rest,6,28.5,13.2,5.0,12.2,41.1,1.5,4.2,36.0,1.7,2.5,66.7,0.5,2.2,2.7,6.8,2.0,0.3,0.0,1.8,0,0,-13.3
1 Days Rest,21,32.1,13.5,4.9,11.8,41.5,1.3,4.8,27.7,2.4,2.6,90.9,0.3,2.5,2.8,7.2,2.7,0.7,0.0,2.4,1,0,2.3
2 Days Rest,6,28.5,14.7,5.8,11.8,49.3,2.3,4.5,51.9,0.7,1.5,44.4,0.5,2.5,3.0,8.7,1.7,0.5,0.0,2.8,2,0,2.8
3 Days Rest,1,31.9,21.0,7.0,13.0,53.8,4.0,7.0,57.1,3.0,3.0,100,0.0,1.0,1.0,6.0,5.0,0.0,0.0,4.0,0,0,-5.0
4 Days Rest,1,40.0,25.0,10.0,18.0,55.6,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,3.0,7.0,6.0,0.0,1.0,4.0,0,0,-9.0
6+ Days Rest,2,12.2,2.0,1.0,4.5,22.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,0.5,0.0,0.0,1.5,0,0,-13.0
