DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.5,2.7,54.3,100%,46.3,8.0
3 Pointers,0.6,1.5,42.1,54.3%,33.5,8.6
2 Pointers,0.8,1.2,68.8,45.7%,53.8,15.0
Less Than 6 Ft,0.8,1.0,76.9,37.1%,62.6,14.3
Less Than 10 Ft,0.8,1.0,76.9,37.1%,58.0,19.0
Greater Than 15 Ft,0.6,1.5,40.0,57.1%,34.2,5.8
