,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - NYK vs. DEN",L,35,33,13,20,65.0,6,10,60.0,1,2,50.0,1,5,6,4,2,0,2,2,-13,2017-02-10 00:00:00,DEN,HOME
1,"FEB 08, 2017 - NYK vs. LAC",L,37,28,10,20,50.0,3,7,42.9,5,6,83.3,2,7,9,1,1,2,1,5,-5,2017-02-08 00:00:00,LAC,HOME
2,"FEB 06, 2017 - NYK vs. LAL",L,37,26,10,17,58.8,0,2,0.0,6,8,75.0,0,3,3,5,1,0,4,3,-9,2017-02-06 00:00:00,LAL,HOME
3,"FEB 04, 2017 - NYK vs. CLE",L,35,17,6,20,30.0,1,6,16.7,4,5,80.0,2,4,6,2,2,1,2,4,-18,2017-02-04 00:00:00,CLE,HOME
4,"FEB 01, 2017 - NYK @ BKN",W,27,15,6,22,27.3,1,6,16.7,2,3,66.7,2,1,3,0,1,0,3,1,-15,2017-02-01 00:00:00,BKN,AWAY
5,"JAN 31, 2017 - NYK @ WAS",L,32,26,10,17,58.8,1,3,33.3,5,5,100.0,1,4,5,0,0,0,1,1,-12,2017-01-31 00:00:00,WAS,AWAY
6,"JAN 29, 2017 - NYK @ ATL",L,46,45,18,36,50.0,3,9,33.3,6,7,85.7,0,6,6,4,0,1,3,6,-3,2017-01-29 00:00:00,ATL,AWAY
7,"JAN 27, 2017 - NYK vs. CHA",W,35,18,8,26,30.8,1,7,14.3,1,3,33.3,0,11,11,0,0,1,0,0,0,2017-01-27 00:00:00,CHA,HOME
8,"JAN 25, 2017 - NYK @ DAL",L,39,30,13,24,54.2,3,7,42.9,1,2,50.0,1,7,8,3,0,0,7,3,-15,2017-01-25 00:00:00,DAL,AWAY
9,"JAN 23, 2017 - NYK @ IND",W,34,26,9,17,52.9,1,3,33.3,7,8,87.5,1,4,5,2,0,1,4,4,-1,2017-01-23 00:00:00,IND,AWAY
10,"JAN 21, 2017 - NYK vs. PHX",L,41,31,9,17,52.9,5,6,83.3,8,10,80.0,1,6,7,6,1,0,3,2,3,2017-01-21 00:00:00,PHX,HOME
11,"JAN 19, 2017 - NYK vs. WAS",L,35,34,13,27,48.1,3,7,42.9,5,7,71.4,1,9,10,2,1,0,1,2,1,2017-01-19 00:00:00,WAS,HOME
12,"JAN 18, 2017 - NYK @ BOS",W,33,13,5,14,35.7,3,9,33.3,0,0,0.0,1,3,4,3,0,1,1,2,-1,2017-01-18 00:00:00,BOS,AWAY
13,"JAN 16, 2017 - NYK vs. ATL",L,35,30,10,16,62.5,2,4,50.0,8,11,72.7,2,5,7,2,1,0,5,5,-2,2017-01-16 00:00:00,ATL,HOME
14,"JAN 15, 2017 - NYK @ TOR",L,26,18,7,14,50.0,3,5,60.0,1,2,50.0,0,1,1,1,0,1,1,1,-25,2017-01-15 00:00:00,TOR,AWAY
15,"JAN 12, 2017 - NYK vs. CHI",W,34,23,10,19,52.6,2,6,33.3,1,2,50.0,1,8,9,6,0,1,1,3,22,2017-01-12 00:00:00,CHI,HOME
16,"JAN 11, 2017 - NYK @ PHI",L,37,28,11,25,44.0,2,6,33.3,4,4,100.0,1,1,2,1,1,3,1,1,-13,2017-01-11 00:00:00,PHI,AWAY
17,"JAN 09, 2017 - NYK vs. NOP",L,26,18,7,15,46.7,2,3,66.7,2,3,66.7,0,6,6,1,0,0,1,1,-16,2017-01-09 00:00:00,NOP,HOME
18,"JAN 07, 2017 - NYK @ IND",L,27,17,6,14,42.9,1,4,25.0,4,5,80.0,0,2,2,5,0,0,0,3,-15,2017-01-07 00:00:00,IND,AWAY
19,"JAN 06, 2017 - NYK @ MIL",W,39,26,8,20,40.0,4,5,80.0,6,9,66.7,0,6,6,10,1,0,2,1,22,2017-01-06 00:00:00,MIL,AWAY
20,"JAN 04, 2017 - NYK vs. MIL",L,37,30,10,23,43.5,4,10,40.0,6,8,75.0,1,10,11,7,2,0,2,3,5,2017-01-04 00:00:00,MIL,HOME
21,"JAN 02, 2017 - NYK vs. ORL",L,35,19,6,17,35.3,0,4,0.0,7,8,87.5,1,6,7,3,3,1,1,3,-14,2017-01-02 00:00:00,ORL,HOME
22,"DEC 31, 2016 - NYK @ HOU",L,19,7,3,11,27.3,0,2,0.0,1,2,50.0,1,0,1,3,0,0,1,3,-5,2016-12-31 00:00:00,HOU,AWAY
23,"DEC 30, 2016 - NYK @ NOP",L,40,26,8,22,36.4,1,5,20.0,9,10,90.0,1,12,13,3,1,0,4,3,-9,2016-12-30 00:00:00,NOP,AWAY
24,"DEC 28, 2016 - NYK @ ATL",L,15,10,4,9,44.4,1,2,50.0,1,2,50.0,1,4,5,1,0,0,1,1,-3,2016-12-28 00:00:00,ATL,AWAY
25,"DEC 25, 2016 - NYK vs. BOS",L,39,29,9,24,37.5,2,7,28.6,9,9,100.0,2,5,7,2,1,1,2,2,-9,2016-12-25 00:00:00,BOS,HOME
26,"DEC 22, 2016 - NYK vs. ORL",W,29,15,5,17,29.4,0,3,0.0,5,5,100.0,1,7,8,3,1,0,1,2,3,2016-12-22 00:00:00,ORL,HOME
27,"DEC 20, 2016 - NYK vs. IND",W,37,35,13,25,52.0,7,11,63.6,2,2,100.0,0,4,4,4,2,0,0,3,-7,2016-12-20 00:00:00,IND,HOME
28,"DEC 17, 2016 - NYK @ DEN",L,36,29,10,14,71.4,2,2,100.0,7,8,87.5,1,3,4,3,1,0,4,4,-21,2016-12-17 00:00:00,DEN,AWAY
29,"DEC 13, 2016 - NYK @ PHX",L,39,13,3,15,20.0,0,2,0.0,7,8,87.5,0,6,6,5,0,0,0,2,-8,2016-12-13 00:00:00,PHX,AWAY
30,"DEC 11, 2016 - NYK @ LAL",W,38,13,4,16,25.0,0,4,0.0,5,6,83.3,0,7,7,7,2,0,4,2,-4,2016-12-11 00:00:00,LAL,AWAY
