BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,18.8,6.0,2.3,5.4,42.5,0.7,2.4,28.3,0.7,0.9,82.9,0.4,1.4,1.8,1.7,1.1,0.3,0.2,2.4,0,0,-1.4
Home,21,18.1,5.9,2.2,5.7,39.5,0.6,2.4,25.5,0.8,0.9,89.5,0.3,1.5,1.9,1.7,0.8,0.4,0.1,2.0,0,0,-1.4
Road,18,19.5,6.2,2.4,5.2,46.2,0.7,2.3,31.7,0.7,0.9,75.0,0.4,1.3,1.8,1.6,1.4,0.2,0.3,2.7,0,0,-1.4
Wins,24,16.0,5.6,2.2,4.8,45.6,0.7,2.0,32.7,0.6,0.7,82.4,0.2,1.4,1.6,1.5,1.0,0.3,0.3,2.4,0,0,1.1
Losses,15,23.1,6.7,2.5,6.5,38.8,0.7,2.9,23.3,1.0,1.2,83.3,0.7,1.5,2.2,1.9,1.2,0.2,0.1,2.3,0,0,-5.3
October,3,18.5,6.3,2.0,4.0,50.0,0.0,1.0,0.0,2.3,2.3,100,0.3,1.0,1.3,1.3,0.3,0.3,0.0,1.3,0,0,-8.7
November,15,21.1,6.5,2.5,6.5,39.2,0.8,2.8,28.6,0.6,0.9,69.2,0.8,1.8,2.6,1.5,0.9,0.2,0.4,2.3,0,0,-3.9
December,10,20.9,6.4,2.3,5.5,41.8,0.9,2.5,36.0,0.9,1.0,90.0,0.2,1.5,1.7,2.0,1.6,0.2,0.2,3.1,0,0,0.5
January,6,10.8,3.0,1.2,3.0,38.9,0.2,1.8,9.1,0.5,0.5,100,0.0,0.5,0.5,1.7,0.3,0.5,0.0,1.3,0,0,1.7
February,5,17.0,7.4,3.2,6.0,53.3,0.8,2.2,36.4,0.2,0.4,50.0,0.0,1.6,1.6,1.6,2.0,0.4,0.0,2.8,0,0,3.2
Pre All-Star,39,18.8,6.0,2.3,5.4,42.5,0.7,2.4,28.3,0.7,0.9,82.9,0.4,1.4,1.8,1.7,1.1,0.3,0.2,2.4,0,0,-1.4
Starters,17,23.9,7.4,2.8,7.1,40.0,0.9,3.0,29.4,0.9,1.1,83.3,0.6,1.6,2.2,1.8,1.6,0.2,0.1,3.0,0,0,-0.6
Bench,22,14.8,5.0,1.9,4.2,45.7,0.5,1.9,26.8,0.6,0.8,82.4,0.2,1.3,1.5,1.5,0.7,0.3,0.3,1.9,0,0,-2.0
0 Days Rest,7,20.9,7.9,3.1,6.6,47.8,1.3,3.0,42.9,0.3,0.3,100,1.0,1.3,2.3,0.9,1.3,0.1,0.3,2.9,0,0,-1.0
1 Days Rest,20,20.4,5.9,2.2,5.5,40.0,0.6,2.3,23.9,0.9,1.2,78.3,0.3,1.7,2.0,2.0,1.5,0.3,0.3,2.7,0,0,-1.9
2 Days Rest,4,21.5,7.3,2.8,6.8,40.7,0.8,2.8,27.3,1.0,1.0,100,0.3,1.0,1.3,1.8,0.8,0.5,0.0,1.5,0,0,-0.5
3 Days Rest,3,11.1,4.3,1.7,4.0,41.7,0.7,1.7,40.0,0.3,0.7,50.0,0.3,1.7,2.0,1.0,0.0,0.0,0.0,2.3,0,0,-4.7
4 Days Rest,1,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0
5 Days Rest,1,8.3,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,-18.0
6+ Days Rest,3,14.9,4.7,2.0,4.3,46.2,0.3,2.7,12.5,0.3,0.3,100,0.0,1.0,1.0,2.7,0.3,1.0,0.0,1.3,0,0,8.0
