,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - IND vs. MIL",L,15,2,1,4,25.0,0,0,0.0,0,0,0.0,3,1,4,1,1,0,0,2,-6,2017-02-11 00:00:00,MIL,HOME
1,"FEB 10, 2017 - IND @ WAS",L,12,0,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,1,0,0,13,2017-02-10 00:00:00,WAS,AWAY
2,"FEB 08, 2017 - IND vs. CLE",L,15,2,1,3,33.3,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,-12,2017-02-08 00:00:00,CLE,HOME
3,"FEB 06, 2017 - IND vs. OKC",W,24,14,5,5,100.0,3,3,100.0,1,2,50.0,1,1,2,1,1,0,0,0,13,2017-02-06 00:00:00,OKC,HOME
4,"FEB 04, 2017 - IND vs. DET",W,27,4,2,5,40.0,0,2,0.0,0,0,0.0,0,6,6,2,1,0,0,0,8,2017-02-04 00:00:00,DET,HOME
5,"FEB 03, 2017 - IND @ BKN",W,15,0,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,0,-8,2017-02-03 00:00:00,BKN,AWAY
6,"FEB 01, 2017 - IND @ ORL",W,21,14,5,5,100.0,2,2,100.0,2,2,100.0,1,6,7,0,0,0,0,1,6,2017-02-01 00:00:00,ORL,AWAY
7,"JAN 29, 2017 - IND vs. HOU",W,21,14,6,8,75.0,2,2,100.0,0,0,0.0,1,5,6,0,0,0,0,0,11,2017-01-29 00:00:00,HOU,HOME
8,"JAN 27, 2017 - IND vs. SAC",W,19,4,1,2,50.0,0,1,0.0,2,4,50.0,1,1,2,0,2,1,0,1,3,2017-01-27 00:00:00,SAC,HOME
9,"JAN 26, 2017 - IND @ MIN",W,17,6,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,1,2,-8,2017-01-26 00:00:00,MIN,AWAY
10,"JAN 23, 2017 - IND vs. NYK",L,18,6,3,3,100.0,0,0,0.0,0,0,0.0,1,2,3,0,2,0,1,3,-16,2017-01-23 00:00:00,NYK,HOME
11,"JAN 21, 2017 - IND @ UTA",L,15,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,-7,2017-01-21 00:00:00,UTA,AWAY
