DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.9,8.0,49.0,100%,45.7,3.3
3 Pointers,1.1,2.4,45.9,29.7%,35.9,9.9
2 Pointers,2.8,5.6,50.4,70.3%,50.4,0.0
Less Than 6 Ft,1.7,2.9,57.0,36.8%,60.6,-3.5
Less Than 10 Ft,2.1,3.9,54.4,49.0%,55.5,-1.1
Greater Than 15 Ft,1.7,3.6,46.7,45.0%,37.4,9.3
