DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,4.0,44.6,100%,40.6,3.9
3 Pointers,0.7,1.7,40.5,41.6%,32.8,7.7
2 Pointers,1.1,2.4,47.5,58.4%,45.5,1.9
Less Than 6 Ft,0.4,0.6,66.7,14.9%,57.0,9.7
Less Than 10 Ft,0.6,1.1,55.6,26.7%,50.5,5.1
Greater Than 15 Ft,1.1,2.6,43.1,64.4%,35.1,8.0
