BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,22.3,9.9,3.7,6.6,56.6,0.0,0.1,0.0,2.4,3.6,68.9,3.2,4.8,8.0,0.9,1.0,0.7,0.7,2.1,10,0,-1.6
Home,23,23.2,11.0,4.4,7.2,61.2,0.0,0.1,0.0,2.2,3.4,64.1,3.3,4.6,7.9,1.0,1.3,0.9,0.9,2.3,4,0,-1.1
Road,24,21.4,8.9,3.1,6.0,51.4,0.0,0.1,0.0,2.7,3.7,73.0,3.1,5.0,8.1,0.8,0.8,0.6,0.6,2.0,6,0,-2.0
Wins,22,23.4,12.6,4.7,7.1,66.7,0.0,0.1,0.0,3.2,4.9,65.4,2.9,5.1,8.0,1.0,1.2,0.9,0.8,2.3,5,0,3.7
Losses,25,21.3,7.5,2.8,6.1,46.4,0.0,0.1,0.0,1.8,2.4,75.0,3.4,4.6,8.0,0.8,0.8,0.6,0.7,2.0,5,0,-6.2
October,3,24.6,7.3,2.0,5.3,37.5,0.0,0.3,0.0,3.3,4.7,71.4,3.3,6.0,9.3,1.0,1.7,1.3,1.7,1.3,0,0,-0.3
November,15,23.8,9.6,3.6,7.0,51.4,0.0,0.1,0.0,2.4,3.4,70.6,3.7,5.5,9.1,1.0,1.2,1.2,1.1,2.3,3,0,-4.1
December,14,19.0,9.0,3.4,5.9,57.8,0.0,0.1,0.0,2.1,3.1,68.2,2.6,3.7,6.4,0.6,0.9,0.3,0.6,2.2,3,0,-2.5
January,11,25.0,12.5,4.9,7.8,62.8,0.0,0.1,0.0,2.7,3.7,73.2,2.8,5.6,8.5,1.1,0.7,0.7,0.4,1.8,2,0,3.5
February,4,19.3,8.8,3.3,4.8,68.4,0.0,0.0,0.0,2.3,4.3,52.9,4.0,3.0,7.0,0.8,1.0,0.3,0.3,2.8,2,0,-3.5
Pre All-Star,47,22.3,9.9,3.7,6.6,56.6,0.0,0.1,0.0,2.4,3.6,68.9,3.2,4.8,8.0,0.9,1.0,0.7,0.7,2.1,10,0,-1.6
Starters,27,23.4,10.8,4.1,7.2,57.2,0.0,0.1,0.0,2.6,3.7,69.7,3.3,4.8,8.1,0.9,0.9,0.8,0.7,2.2,7,0,-1.2
Bench,20,20.8,8.7,3.2,5.8,55.7,0.0,0.2,0.0,2.3,3.4,67.6,3.0,4.8,7.8,0.9,1.1,0.7,0.8,2.1,3,0,-2.0
0 Days Rest,9,23.9,10.9,3.9,6.3,61.4,0.0,0.1,0.0,3.1,4.3,71.8,3.8,4.7,8.4,0.7,0.9,0.7,0.6,2.4,4,0,-1.2
1 Days Rest,24,21.2,9.0,3.3,6.2,53.0,0.0,0.1,0.0,2.5,3.6,67.8,2.9,4.3,7.2,0.9,0.7,0.5,0.6,1.9,3,0,-1.6
2 Days Rest,9,24.4,11.2,4.4,7.4,59.7,0.0,0.0,0.0,2.3,3.3,70.0,3.2,6.4,9.7,1.1,1.8,1.3,1.2,2.8,3,0,-4.7
3 Days Rest,2,21.5,10.5,5.0,7.0,71.4,0.0,0.5,0.0,0.5,1.0,50.0,1.0,2.5,3.5,1.5,0.0,0.5,0.5,1.5,0,0,9.5
4 Days Rest,2,22.3,12.0,4.5,8.5,52.9,0.0,0.5,0.0,3.0,4.5,66.7,5.0,6.5,11.5,0.5,2.5,1.5,1.5,1.5,0,0,1.0
6+ Days Rest,1,18.8,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,1.0,0.0,0.0,3.0,0,0,-3.0
