DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.2,9.7,43.4,100%,44.8,-1.4
3 Pointers,1.3,4.0,31.6,41.1%,36.2,-4.6
2 Pointers,3.0,5.7,51.6,58.9%,49.7,1.9
Less Than 6 Ft,1.6,2.4,65.5,24.9%,60.4,5.2
Less Than 10 Ft,1.8,3.3,55.6,33.5%,55.3,0.4
Greater Than 15 Ft,2.2,5.8,38.3,59.1%,37.9,0.4
