DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.9,6.9,41.5,100%,43.9,-2.4
3 Pointers,0.5,2.8,18.8,40.7%,34.7,-15.9
2 Pointers,2.4,4.1,57.1,59.3%,49.1,8.1
Less Than 6 Ft,1.0,1.3,77.3,18.6%,61.1,16.2
Less Than 10 Ft,1.1,1.5,69.2,22.0%,55.3,13.9
Greater Than 15 Ft,1.2,4.6,26.9,66.1%,37.1,-10.2
