BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,26,5.7,2.9,1.0,1.8,54.2,0.4,0.7,61.1,0.5,0.8,61.9,0.4,0.8,1.2,0.1,0.2,0.2,0.4,1.0,0,0,-0.3
Home,7,5.1,3.4,1.3,2.0,64.3,0.4,0.6,75.0,0.4,0.6,75.0,0.3,1.3,1.6,0.0,0.3,0.1,0.3,1.1,0,0,-1.6
Road,19,5.9,2.7,0.9,1.8,50.0,0.4,0.7,57.1,0.5,0.9,58.8,0.5,0.6,1.1,0.1,0.2,0.2,0.4,0.9,0,0,0.2
Wins,11,4.7,2.8,1.0,1.5,64.7,0.5,0.8,55.6,0.4,0.5,66.7,0.2,0.8,1.0,0.1,0.1,0.0,0.2,0.7,0,0,-1.1
Losses,15,6.5,3.0,1.0,2.1,48.4,0.4,0.6,66.7,0.6,1.0,60.0,0.6,0.8,1.4,0.1,0.3,0.3,0.5,1.1,0,0,0.3
October,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
November,4,3.6,3.3,1.0,1.8,57.1,0.5,0.8,66.7,0.8,1.0,75.0,0.5,1.3,1.8,0.0,0.0,0.0,0.0,0.8,0,0,-1.3
December,9,4.4,1.9,0.7,1.2,54.5,0.2,0.6,40.0,0.3,0.7,50.0,0.1,1.0,1.1,0.0,0.2,0.0,0.3,0.6,0,0,0.0
January,9,6.9,3.1,1.1,2.1,52.6,0.2,0.4,50.0,0.7,0.8,85.7,0.6,0.4,1.0,0.1,0.2,0.3,0.3,1.1,0,0,0.7
February,3,10.5,6.0,2.0,3.7,54.5,1.7,2.0,83.3,0.3,1.3,25.0,1.0,0.7,1.7,0.3,0.3,0.3,1.3,2.3,0,0,-3.0
Pre All-Star,26,5.7,2.9,1.0,1.8,54.2,0.4,0.7,61.1,0.5,0.8,61.9,0.4,0.8,1.2,0.1,0.2,0.2,0.4,1.0,0,0,-0.3
Starters,3,17.5,7.3,2.3,5.3,43.8,1.3,2.0,66.7,1.3,2.7,50.0,1.3,1.3,2.7,0.3,0.3,1.0,1.3,2.7,0,0,-0.7
Bench,23,4.2,2.3,0.8,1.4,59.4,0.3,0.5,58.3,0.4,0.6,69.2,0.3,0.7,1.0,0.0,0.2,0.0,0.3,0.7,0,0,-0.3
0 Days Rest,4,8.4,3.3,1.0,2.5,40.0,0.5,0.8,66.7,0.8,1.0,75.0,0.3,0.5,0.8,0.0,0.3,0.5,0.3,1.0,0,0,1.5
1 Days Rest,9,5.4,2.8,1.0,1.8,56.3,0.3,0.6,60.0,0.4,0.7,66.7,0.8,0.9,1.7,0.0,0.4,0.1,0.3,1.3,0,0,-0.7
2 Days Rest,2,3.1,2.5,1.0,1.5,66.7,0.0,0.5,0.0,0.5,0.5,100,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0,0,-0.5
3 Days Rest,4,7.6,4.8,1.5,2.5,60.0,1.3,1.5,83.3,0.5,1.5,33.3,0.8,1.0,1.8,0.3,0.0,0.3,0.8,1.3,0,0,-1.5
4 Days Rest,2,5.6,2.5,1.0,2.0,50.0,0.0,1.0,0.0,0.5,1.0,50.0,0.0,1.5,1.5,0.0,0.0,0.0,1.0,0.5,0,0,4.5
6+ Days Rest,5,3.8,1.8,0.6,1.0,60.0,0.2,0.2,100,0.4,0.4,100,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.6,0,0,-2.0
