DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.5,4.8,53.6,100%,43.6,10.0
3 Pointers,0.6,1.4,46.2,28.7%,36.0,10.2
2 Pointers,1.9,3.4,56.6,71.3%,49.1,7.4
Less Than 6 Ft,1.3,1.8,71.0,38.1%,61.9,9.1
Less Than 10 Ft,1.5,2.3,65.2,49.2%,56.7,8.4
Greater Than 15 Ft,0.8,2.1,40.0,44.2%,37.1,2.9
