BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,34.4,25.7,9.1,17.0,53.7,1.9,5.1,37.0,5.6,6.4,87.6,0.6,7.8,8.4,4.9,2.3,1.2,1.7,1.9,20,1,12.0
Home,26,34.1,25.8,9.3,16.6,56.4,2.2,5.2,43.3,4.9,5.6,88.3,0.8,8.0,8.8,4.8,2.5,0.9,1.9,1.6,12,1,14.3
Road,26,34.7,25.6,8.9,17.4,51.2,1.5,5.0,30.5,6.2,7.2,87.1,0.5,7.6,8.0,4.9,2.1,1.4,1.5,2.2,8,0,9.7
Wins,44,33.6,25.5,9.2,16.7,54.8,2.0,4.9,40.2,5.3,6.0,88.5,0.6,7.5,8.1,5.3,2.3,1.1,1.6,1.9,16,1,15.4
Losses,8,38.9,26.8,9.0,18.5,48.6,1.5,6.4,23.5,7.3,8.6,84.1,0.5,9.4,9.9,2.8,2.0,1.4,2.1,1.6,4,0,-6.6
October,3,37.9,31.3,10.0,17.7,56.6,1.0,3.3,30.0,10.3,11.0,93.9,0.0,10.3,10.3,4.7,2.0,2.7,1.7,2.0,2,0,3.0
November,15,33.8,26.2,9.6,16.8,57.1,2.3,5.1,46.1,4.7,5.7,81.4,0.9,7.1,8.0,4.7,2.3,1.3,1.6,2.1,5,0,12.9
December,16,33.9,24.5,8.5,17.0,50.0,1.7,4.9,34.6,5.8,6.6,87.7,0.4,9.1,9.5,4.8,2.3,0.8,1.5,2.1,7,1,10.3
January,14,34.4,27.4,9.9,17.6,56.5,2.1,5.6,36.7,5.4,6.1,89.4,0.7,6.4,7.1,4.6,2.4,1.1,2.1,1.6,4,0,13.6
February,4,35.7,19.0,6.5,15.3,42.6,1.0,5.5,18.2,5.0,5.3,95.2,0.5,8.3,8.8,6.8,1.8,1.5,1.5,1.0,2,0,16.5
Pre All-Star,52,34.4,25.7,9.1,17.0,53.7,1.9,5.1,37.0,5.6,6.4,87.6,0.6,7.8,8.4,4.9,2.3,1.2,1.7,1.9,20,1,12.0
Starters,52,34.4,25.7,9.1,17.0,53.7,1.9,5.1,37.0,5.6,6.4,87.6,0.6,7.8,8.4,4.9,2.3,1.2,1.7,1.9,20,1,12.0
0 Days Rest,10,35.3,26.7,9.7,18.7,51.9,1.9,5.2,36.5,5.4,6.3,85.7,0.9,7.2,8.1,4.9,2.3,0.8,1.3,2.5,4,0,6.3
1 Days Rest,29,33.8,25.7,8.9,16.0,55.3,2.0,5.1,38.3,6.0,6.9,86.6,0.5,7.8,8.3,4.8,2.3,1.2,1.9,1.8,11,1,14.9
2 Days Rest,10,35.7,25.6,9.2,18.2,50.5,1.7,5.2,32.7,5.5,5.9,93.2,0.8,8.1,8.9,4.9,2.6,1.1,1.5,1.7,3,0,10.1
3 Days Rest,3,32.0,23.3,9.7,16.7,58.0,1.7,4.0,41.7,2.3,2.7,87.5,0.3,8.3,8.7,5.3,1.3,2.3,2.0,1.0,2,0,9.3
