DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.5,12.2,45.0,100%,45.6,-0.5
3 Pointers,1.4,4.1,35.5,33.7%,35.6,-0.1
2 Pointers,4.0,8.1,49.9,66.3%,50.4,-0.5
Less Than 6 Ft,2.0,3.3,62.8,26.7%,61.5,1.3
Less Than 10 Ft,2.6,4.9,52.9,40.5%,55.9,-3.0
Greater Than 15 Ft,2.4,6.3,38.1,51.7%,37.1,1.1
