BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,26.6,9.7,3.4,8.2,41.1,1.7,4.7,35.4,1.3,1.6,78.5,0.9,3.0,3.9,0.9,0.8,1.2,0.4,2.0,1,0,2.2
Home,25,27.8,10.3,3.5,8.7,39.9,1.8,5.2,33.6,1.6,1.9,81.3,0.8,3.4,4.2,1.0,0.7,1.1,0.4,2.2,1,0,6.4
Road,24,25.3,9.0,3.3,7.6,42.6,1.5,4.1,37.8,1.0,1.3,74.2,1.0,2.6,3.5,0.8,0.8,1.3,0.4,1.8,0,0,-2.2
Wins,29,26.4,10.4,3.8,8.4,45.3,1.8,4.8,37.0,1.1,1.5,72.7,0.8,2.9,3.7,0.9,0.8,1.1,0.4,2.0,1,0,8.3
Losses,20,26.8,8.5,2.8,7.9,34.8,1.5,4.6,33.0,1.5,1.8,85.7,1.1,3.2,4.2,1.0,0.8,1.3,0.3,1.9,0,0,-6.7
October,3,31.4,8.7,2.7,7.7,34.8,2.0,5.0,40.0,1.3,2.0,66.7,0.7,4.3,5.0,1.0,0.0,1.0,1.0,3.7,0,0,7.0
November,12,24.2,10.7,3.9,8.1,48.5,1.7,4.5,37.0,1.2,1.5,77.8,0.6,2.5,3.1,0.9,0.4,0.9,0.5,1.6,0,0,0.6
December,12,25.4,8.6,3.0,7.8,38.3,1.6,4.7,33.9,1.0,1.5,66.7,1.0,2.5,3.5,0.9,0.9,1.4,0.2,1.8,0,0,2.4
January,17,27.6,9.8,3.3,8.8,37.3,1.5,4.9,31.3,1.7,1.9,87.9,1.0,3.1,4.1,0.8,0.8,1.3,0.4,2.2,1,0,2.7
February,5,28.9,9.8,3.6,7.4,48.6,2.0,4.2,47.6,0.6,0.8,75.0,1.2,4.4,5.6,1.2,1.4,1.0,0.2,1.6,0,0,0.8
Pre All-Star,49,26.6,9.7,3.4,8.2,41.1,1.7,4.7,35.4,1.3,1.6,78.5,0.9,3.0,3.9,0.9,0.8,1.2,0.4,2.0,1,0,2.2
Starters,49,26.6,9.7,3.4,8.2,41.1,1.7,4.7,35.4,1.3,1.6,78.5,0.9,3.0,3.9,0.9,0.8,1.2,0.4,2.0,1,0,2.2
0 Days Rest,6,26.2,9.0,2.8,7.3,38.6,1.7,4.7,35.7,1.7,1.7,100,0.8,4.3,5.2,1.2,0.7,1.2,0.0,1.7,0,0,-0.2
1 Days Rest,30,27.0,9.6,3.3,8.3,39.8,1.5,4.5,33.3,1.5,2.0,76.7,1.0,2.5,3.4,0.8,0.7,1.2,0.4,2.0,0,0,1.4
2 Days Rest,10,25.4,10.1,3.9,8.1,48.1,1.9,4.8,39.6,0.4,0.5,80.0,0.8,3.3,4.1,0.8,1.0,1.2,0.7,2.0,1,0,6.2
3 Days Rest,1,28.7,13.0,5.0,12.0,41.7,3.0,7.0,42.9,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,3.0,0,0,-1.0
4 Days Rest,2,26.8,8.0,2.5,7.5,33.3,2.0,5.5,36.4,1.0,2.0,50.0,0.0,5.0,5.0,1.5,0.5,1.0,0.0,2.0,0,0,3.0
