BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,14.6,8.7,3.8,7.5,50.5,0.0,0.0,0.0,1.2,1.5,77.2,1.2,3.0,4.2,0.8,0.5,0.3,0.3,1.9,1,0,-2.1
Home,27,13.6,8.2,3.7,7.2,52.1,0.0,0.0,0.0,0.7,0.9,82.6,1.0,2.9,3.9,0.7,0.5,0.2,0.3,1.8,0,0,-2.1
Road,25,15.7,9.3,3.8,7.8,49.0,0.0,0.0,0.0,1.7,2.2,75.0,1.4,3.1,4.5,1.0,0.6,0.4,0.2,2.0,1,0,-2.1
Wins,29,14.3,9.1,4.0,7.8,50.7,0.0,0.0,0.0,1.1,1.4,78.6,1.3,3.1,4.4,1.0,0.6,0.3,0.2,1.9,0,0,-0.3
Losses,23,15.0,8.3,3.5,7.0,50.3,0.0,0.0,0.0,1.2,1.6,75.7,1.1,2.8,4.0,0.6,0.5,0.3,0.3,2.0,1,0,-4.4
October,3,12.5,5.0,2.3,5.3,43.8,0.0,0.0,0.0,0.3,0.3,100,0.7,3.0,3.7,1.3,1.3,0.0,0.7,1.7,0,0,-7.0
November,16,16.0,7.8,3.6,7.6,47.5,0.0,0.1,0.0,0.5,0.8,66.7,1.3,3.2,4.4,0.9,0.4,0.2,0.3,2.1,1,0,-1.8
December,15,15.4,8.8,3.7,7.5,48.7,0.0,0.0,0.0,1.5,2.1,68.8,1.5,3.4,4.9,0.7,0.3,0.3,0.3,1.9,0,0,0.3
January,13,13.4,10.4,4.3,7.8,55.4,0.0,0.0,0.0,1.8,1.8,95.8,0.8,2.2,3.1,0.8,0.7,0.5,0.2,1.8,0,0,-4.0
February,5,12.1,9.4,4.0,7.2,55.6,0.0,0.0,0.0,1.4,2.0,70.0,1.6,3.0,4.6,0.8,0.4,0.0,0.2,1.8,0,0,-2.6
Pre All-Star,52,14.6,8.7,3.8,7.5,50.5,0.0,0.0,0.0,1.2,1.5,77.2,1.2,3.0,4.2,0.8,0.5,0.3,0.3,1.9,1,0,-2.1
Starters,1,20.9,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,5.0,0,0,-17.0
Bench,51,14.5,8.8,3.8,7.5,50.5,0.0,0.0,0.0,1.2,1.5,77.2,1.3,2.9,4.2,0.8,0.5,0.3,0.3,1.8,1,0,-1.8
0 Days Rest,10,14.8,9.5,4.3,7.9,54.4,0.0,0.0,0.0,0.9,1.1,81.8,1.0,2.9,3.9,0.6,0.5,0.1,0.4,2.1,0,0,-6.5
1 Days Rest,33,14.6,8.6,3.7,7.6,48.2,0.0,0.0,0.0,1.3,1.7,75.4,1.3,2.9,4.3,0.8,0.4,0.4,0.3,1.8,1,0,-1.1
2 Days Rest,4,15.8,8.8,3.8,6.8,55.6,0.0,0.0,0.0,1.3,1.5,83.3,1.3,4.0,5.3,1.5,1.0,0.0,0.0,1.8,0,0,0.5
3 Days Rest,3,15.7,9.0,4.0,6.7,60.0,0.0,0.0,0.0,1.0,1.3,75.0,1.0,2.3,3.3,1.7,1.0,0.7,0.0,2.7,0,0,-1.0
4 Days Rest,1,8.4,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,-6.0
6+ Days Rest,1,10.9,7.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,1.0,100,1.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,0,0,-3.0
