,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - WAS vs. IND",W,13,0,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,1,-13,2017-02-10 00:00:00,IND,HOME
1,"FEB 08, 2017 - WAS @ BKN",W,12,2,1,3,33.3,0,0,0.0,0,0,0.0,2,3,5,0,1,0,0,3,-3,2017-02-08 00:00:00,BKN,AWAY
2,"NOV 26, 2016 - WAS vs. SAS",L,14,1,0,1,0.0,0,0,0.0,1,2,50.0,0,1,1,0,1,1,2,3,-11,2016-11-26 00:00:00,SAS,HOME
