,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - ORL @ DAL",L,35,7,3,11,27.3,1,6,16.7,0,0,0.0,0,6,6,2,2,1,3,1,-10,2017-02-11 00:00:00,DAL,AWAY
1,"FEB 09, 2017 - ORL vs. PHI",L,18,3,1,4,25.0,1,2,50.0,0,0,0.0,1,3,4,3,0,0,2,1,0,2017-02-09 00:00:00,PHI,HOME
2,"FEB 07, 2017 - ORL @ HOU",L,15,7,3,6,50.0,1,2,50.0,0,0,0.0,0,3,3,0,1,0,3,3,-7,2017-02-07 00:00:00,HOU,AWAY
3,"FEB 04, 2017 - ORL @ ATL",L,12,4,1,3,33.3,0,1,0.0,2,2,100.0,0,3,3,0,0,0,0,2,-1,2017-02-04 00:00:00,ATL,AWAY
4,"JAN 27, 2017 - ORL @ BOS",L,23,7,3,9,33.3,1,4,25.0,0,0,0.0,0,3,3,5,0,1,0,2,-9,2017-01-27 00:00:00,BOS,AWAY
5,"JAN 24, 2017 - ORL vs. CHI",L,13,3,1,3,33.3,1,2,50.0,0,0,0.0,0,4,4,2,1,0,1,1,8,2017-01-24 00:00:00,CHI,HOME
6,"JAN 22, 2017 - ORL vs. GSW",L,21,7,3,11,27.3,1,7,14.3,0,1,0.0,1,4,5,0,2,0,2,3,3,2017-01-22 00:00:00,GSW,HOME
7,"JAN 20, 2017 - ORL vs. MIL",W,13,3,1,5,20.0,1,3,33.3,0,0,0.0,1,2,3,0,0,1,0,2,11,2017-01-20 00:00:00,MIL,HOME
8,"JAN 18, 2017 - ORL @ NOP",L,18,8,3,5,60.0,2,2,100.0,0,0,0.0,1,4,5,1,0,0,2,1,-14,2017-01-18 00:00:00,NOP,AWAY
9,"JAN 16, 2017 - ORL @ DEN",L,21,3,1,4,25.0,1,2,50.0,0,0,0.0,0,2,2,2,0,0,2,1,3,2017-01-16 00:00:00,DEN,AWAY
10,"JAN 14, 2017 - ORL @ UTA",L,4,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,2,-14,2017-01-14 00:00:00,UTA,AWAY
11,"JAN 13, 2017 - ORL @ POR",W,7,3,1,2,50.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,0,1,-7,2017-01-13 00:00:00,POR,AWAY
12,"JAN 11, 2017 - ORL @ LAC",L,12,0,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,2,2,-4,2017-01-11 00:00:00,LAC,AWAY
13,"JAN 08, 2017 - ORL @ LAL",L,1,2,0,1,0.0,0,0,0.0,2,2,100.0,2,0,2,0,0,0,0,0,0,2017-01-08 00:00:00,LAL,AWAY
14,"JAN 04, 2017 - ORL vs. ATL",L,2,3,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2017-01-04 00:00:00,ATL,HOME
15,"JAN 02, 2017 - ORL @ NYK",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,-5,2017-01-02 00:00:00,NYK,AWAY
16,"JAN 01, 2017 - ORL @ IND",L,4,5,1,2,50.0,1,1,100.0,2,2,100.0,0,0,0,0,0,1,0,0,7,2017-01-01 00:00:00,IND,AWAY
17,"DEC 28, 2016 - ORL vs. CHA",L,12,10,4,6,66.7,2,4,50.0,0,0,0.0,0,2,2,1,0,1,1,3,10,2016-12-28 00:00:00,CHA,HOME
18,"DEC 26, 2016 - ORL vs. MEM",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-9,2016-12-26 00:00:00,MEM,HOME
19,"DEC 23, 2016 - ORL vs. LAL",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-12-23 00:00:00,LAL,HOME
20,"DEC 22, 2016 - ORL @ NYK",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2016-12-22 00:00:00,NYK,AWAY
21,"DEC 18, 2016 - ORL vs. TOR",L,7,5,2,3,66.7,0,0,0.0,1,1,100.0,0,1,1,0,1,0,3,0,-1,2016-12-18 00:00:00,TOR,HOME
22,"DEC 13, 2016 - ORL @ ATL",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4,2016-12-13 00:00:00,ATL,AWAY
23,"DEC 10, 2016 - ORL vs. DEN",L,7,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-8,2016-12-10 00:00:00,DEN,HOME
24,"DEC 09, 2016 - ORL @ CHA",L,8,3,1,3,33.3,1,2,50.0,0,0,0.0,0,2,2,1,0,0,0,1,4,2016-12-09 00:00:00,CHA,AWAY
25,"DEC 07, 2016 - ORL vs. BOS",L,5,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-8,2016-12-07 00:00:00,BOS,HOME
26,"DEC 02, 2016 - ORL @ PHI",W,3,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-6,2016-12-02 00:00:00,PHI,AWAY
27,"NOV 29, 2016 - ORL @ SAS",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-11-29 00:00:00,SAS,AWAY
28,"NOV 25, 2016 - ORL vs. WAS",L,9,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,-1,2016-11-25 00:00:00,WAS,HOME
29,"NOV 23, 2016 - ORL vs. PHX",L,4,1,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-1,2016-11-23 00:00:00,PHX,HOME
30,"NOV 14, 2016 - ORL @ IND",L,5,0,0,5,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,2016-11-14 00:00:00,IND,AWAY
31,"NOV 09, 2016 - ORL vs. MIN",L,14,11,4,8,50.0,1,4,25.0,2,2,100.0,0,1,1,0,1,0,2,2,-2,2016-11-09 00:00:00,MIN,HOME
32,"NOV 07, 2016 - ORL @ CHI",L,21,9,4,13,30.8,1,6,16.7,0,0,0.0,0,3,3,2,0,1,2,3,-27,2016-11-07 00:00:00,CHI,AWAY
33,"NOV 05, 2016 - ORL vs. WAS",W,26,9,4,9,44.4,0,4,0.0,1,2,50.0,0,2,2,2,1,0,0,0,15,2016-11-05 00:00:00,WAS,HOME
