BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,13.7,2.3,1.0,2.5,40.8,0.0,0.0,0.0,0.3,0.5,72.2,1.1,1.6,2.7,1.0,0.4,0.3,0.3,1.3,1,0,-2.2
Home,22,15.1,3.0,1.5,3.3,43.8,0.0,0.0,0.0,0.1,0.2,50.0,1.6,1.5,3.2,0.9,0.5,0.4,0.3,1.4,1,0,-1.7
Road,18,11.9,1.5,0.4,1.4,32.0,0.0,0.1,0.0,0.6,0.8,78.6,0.5,1.6,2.1,1.0,0.3,0.2,0.3,1.1,0,0,-2.8
Wins,22,14.8,3.0,1.3,2.8,47.5,0.0,0.0,0.0,0.4,0.5,75.0,1.4,1.5,2.9,1.0,0.4,0.3,0.4,1.5,1,0,0.5
Losses,18,12.2,1.4,0.6,2.1,29.7,0.0,0.1,0.0,0.2,0.3,66.7,0.8,1.6,2.4,0.8,0.4,0.3,0.3,1.1,0,0,-5.5
October,3,7.6,0.7,0.3,2.0,16.7,0.0,0.3,0.0,0.0,0.7,0.0,0.3,2.0,2.3,1.3,0.0,0.0,1.0,1.0,0,0,-8.7
November,16,16.9,2.1,0.9,2.8,33.3,0.0,0.0,0.0,0.3,0.3,100,1.6,1.6,3.2,1.1,0.4,0.4,0.3,1.4,0,0,-3.9
December,8,7.7,0.8,0.4,1.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.6,0.1,0.1,0.1,0.8,0,0,-3.8
January,8,8.1,2.0,0.9,1.3,70.0,0.0,0.0,0.0,0.3,0.3,100,0.3,1.3,1.5,0.6,0.1,0.3,0.3,1.0,0,0,2.6
February,5,25.2,7.0,2.8,5.8,48.3,0.0,0.0,0.0,1.4,2.0,70.0,2.4,2.6,5.0,1.4,1.4,0.6,0.6,2.2,1,0,2.0
Pre All-Star,40,13.7,2.3,1.0,2.5,40.8,0.0,0.0,0.0,0.3,0.5,72.2,1.1,1.6,2.7,1.0,0.4,0.3,0.3,1.3,1,0,-2.2
Starters,3,28.6,8.7,4.0,8.3,48.0,0.0,0.0,0.0,0.7,1.3,50.0,3.7,3.3,7.0,2.0,1.7,1.0,1.0,2.3,1,0,4.0
Bench,37,12.4,1.8,0.8,2.0,38.4,0.0,0.0,0.0,0.3,0.4,78.6,0.9,1.4,2.3,0.9,0.3,0.2,0.3,1.2,0,0,-2.7
0 Days Rest,8,15.5,3.3,1.5,4.3,35.3,0.0,0.0,0.0,0.3,0.3,100,1.5,2.0,3.5,1.1,0.4,0.6,0.4,1.3,1,0,-4.4
1 Days Rest,20,15.5,2.4,1.1,2.6,43.1,0.0,0.1,0.0,0.2,0.4,37.5,1.4,1.6,3.0,0.9,0.6,0.3,0.3,1.6,0,0,-1.3
2 Days Rest,4,15.7,3.5,1.0,2.0,50.0,0.0,0.0,0.0,1.5,1.5,100,0.8,1.3,2.0,1.0,0.3,0.3,0.5,0.8,0,0,-2.0
3 Days Rest,2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0,0,-3.0
4 Days Rest,1,17.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0,0,6.0
6+ Days Rest,5,5.3,0.8,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.6,1.2,0.0,0.0,0.4,0.6,0,0,-3.6
