BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,18,8.0,3.5,1.2,2.9,42.3,0.4,1.3,30.4,0.7,0.9,75.0,0.1,0.7,0.8,0.4,0.4,0.2,0.1,1.0,0,0,-0.7
Home,6,6.5,3.2,1.0,2.5,40.0,0.3,1.0,33.3,0.8,0.8,100,0.0,0.3,0.3,0.2,0.7,0.0,0.0,1.0,0,0,-0.3
Road,12,8.8,3.7,1.3,3.1,43.2,0.4,1.4,29.4,0.6,0.9,63.6,0.2,0.8,1.0,0.6,0.3,0.3,0.1,1.0,0,0,-0.8
Wins,6,8.9,4.0,1.7,2.7,62.5,0.3,0.7,50.0,0.3,0.5,66.7,0.2,0.5,0.7,0.7,0.5,0.3,0.2,1.3,0,0,-0.2
Losses,12,7.6,3.3,1.0,3.0,33.3,0.4,1.6,26.3,0.8,1.1,76.9,0.1,0.8,0.8,0.3,0.3,0.1,0.0,0.8,0,0,-0.9
October,1,2.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-4.0
November,1,5.8,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.0
December,3,8.1,4.7,1.3,3.0,44.4,0.7,2.0,33.3,1.3,1.3,100,0.0,1.3,1.3,0.7,0.0,0.3,0.0,0.3,0,0,-0.7
January,9,9.3,3.8,1.4,3.1,46.4,0.3,1.2,27.3,0.6,1.0,55.6,0.2,0.8,1.0,0.6,0.3,0.2,0.1,1.1,0,0,-0.2
February,4,7.1,3.0,1.0,2.8,36.4,0.3,0.8,33.3,0.8,0.8,100,0.0,0.3,0.3,0.3,1.0,0.0,0.0,1.5,0,0,0.0
Pre All-Star,18,8.0,3.5,1.2,2.9,42.3,0.4,1.3,30.4,0.7,0.9,75.0,0.1,0.7,0.8,0.4,0.4,0.2,0.1,1.0,0,0,-0.7
Bench,18,8.0,3.5,1.2,2.9,42.3,0.4,1.3,30.4,0.7,0.9,75.0,0.1,0.7,0.8,0.4,0.4,0.2,0.1,1.0,0,0,-0.7
0 Days Rest,4,11.5,3.8,1.5,3.8,40.0,0.3,1.5,16.7,0.5,1.0,50.0,0.3,1.0,1.3,0.5,0.8,0.0,0.3,1.5,0,0,-0.5
1 Days Rest,6,8.3,5.0,1.8,3.3,55.0,0.5,1.2,42.9,0.8,1.0,83.3,0.2,0.5,0.7,0.5,0.7,0.3,0.0,1.5,0,0,0.7
2 Days Rest,2,10.7,3.5,1.0,4.0,25.0,0.5,1.5,33.3,1.0,1.0,100,0.0,1.5,1.5,1.0,0.0,0.5,0.0,1.0,0,0,-2.5
3 Days Rest,1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
6+ Days Rest,5,5.0,2.2,0.6,1.8,33.3,0.4,1.4,28.6,0.6,0.8,75.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.2,0,0,-1.2
