BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,26.9,12.4,4.5,11.2,40.3,1.3,4.0,33.8,2.0,2.3,86.1,0.2,1.5,1.7,2.9,1.8,0.7,0.2,1.4,0,0,0.4
Home,25,26.2,12.2,4.6,10.8,42.4,1.1,3.6,31.5,2.0,2.1,94.3,0.4,1.3,1.6,2.8,2.1,0.6,0.2,1.4,0,0,0.9
Road,28,27.7,12.5,4.5,11.7,38.5,1.5,4.3,35.5,2.0,2.5,79.7,0.1,1.6,1.8,3.0,1.6,0.8,0.3,1.5,0,0,0.0
Wins,32,24.8,11.5,4.2,10.2,41.3,1.2,3.4,34.5,1.9,2.2,84.5,0.2,1.4,1.6,2.5,1.7,0.7,0.3,1.2,0,0,4.8
Losses,21,30.2,13.7,5.0,12.8,39.0,1.6,4.8,33.0,2.1,2.4,88.2,0.3,1.6,1.9,3.5,2.0,0.8,0.2,1.8,0,0,-6.3
October,3,24.4,13.7,4.0,10.3,38.7,0.3,3.0,11.1,5.3,5.3,100,0.0,2.0,2.0,1.7,0.7,2.3,0.0,1.0,0,0,11.0
November,16,25.5,10.9,4.0,10.2,39.3,1.5,4.3,35.3,1.4,1.7,85.2,0.1,1.5,1.6,2.2,1.2,0.4,0.1,1.2,0,0,0.5
December,17,27.1,12.9,4.9,11.5,43.1,1.2,3.7,33.3,1.8,2.1,86.1,0.1,1.1,1.2,2.9,2.2,0.6,0.2,1.6,0,0,-2.0
January,12,27.5,10.7,4.0,11.8,33.8,1.0,3.4,29.3,1.7,2.0,83.3,0.5,1.8,2.3,3.8,2.3,0.5,0.3,1.7,0,0,0.4
February,5,31.1,18.4,6.4,13.0,49.2,2.6,5.8,44.8,3.0,3.8,78.9,0.6,1.6,2.2,3.8,2.2,1.6,0.8,1.4,0,0,2.0
Pre All-Star,53,26.9,12.4,4.5,11.2,40.3,1.3,4.0,33.8,2.0,2.3,86.1,0.2,1.5,1.7,2.9,1.8,0.7,0.2,1.4,0,0,0.4
Starters,1,35.9,24.0,11.0,23.0,47.8,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,3.0,2.0,0.0,3.0,0,0,-6.0
Bench,52,26.8,12.2,4.4,11.0,40.0,1.3,3.9,33.7,2.0,2.3,86.1,0.3,1.4,1.7,2.9,1.8,0.7,0.3,1.4,0,0,0.5
0 Days Rest,11,29.1,16.4,6.3,12.0,52.3,2.3,4.6,49.0,1.5,1.8,85.0,0.0,1.7,1.7,3.3,2.4,0.8,0.5,1.2,0,0,-1.2
1 Days Rest,32,26.1,10.8,3.9,10.9,35.9,1.1,3.8,30.0,1.9,2.2,84.5,0.2,1.4,1.6,2.7,1.8,0.4,0.2,1.4,0,0,0.9
2 Days Rest,7,26.6,13.7,5.1,12.1,42.4,1.1,4.0,28.6,2.3,2.4,94.1,0.7,1.1,1.9,3.4,1.4,1.0,0.1,1.1,0,0,3.1
3 Days Rest,2,31.0,9.5,3.5,9.5,36.8,0.5,2.5,20.0,2.0,3.0,66.7,0.5,1.5,2.0,3.5,1.5,2.0,0.5,4.5,0,0,-17.5
6+ Days Rest,1,25.8,15.0,3.0,12.0,25.0,1.0,6.0,16.7,8.0,8.0,100,0.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,0,0,18.0
