DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.6,9.1,50.4,100%,46.1,4.3
3 Pointers,0.8,1.7,48.7,19.0%,34.7,14.0
2 Pointers,3.7,7.3,50.8,81.0%,50.2,0.6
Less Than 6 Ft,2.0,3.4,59.1,37.3%,60.9,-1.9
Less Than 10 Ft,2.6,4.6,55.9,50.6%,55.6,0.4
Greater Than 15 Ft,1.7,3.7,46.3,41.1%,36.3,10.0
