DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.5,2.0,25.0,100%,44.9,-19.9
3 Pointers,0.3,0.5,50.0,25.0%,30.0,20.1
2 Pointers,0.3,1.5,16.7,75.0%,50.4,-33.8
Less Than 6 Ft,0.0,0.5,0.0,25.0%,56.8,-56.8
Less Than 10 Ft,0.3,1.3,20.0,62.5%,59.5,-39.5
Greater Than 15 Ft,0.3,0.8,33.3,37.5%,30.3,3.0
