BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,37,23.2,11.6,4.8,9.4,51.3,0.0,0.0,0.0,2.0,3.2,62.2,1.6,3.2,4.8,1.0,1.5,0.4,1.0,2.4,1,0,-7.4
Home,20,22.2,11.2,4.6,8.8,51.7,0.0,0.0,0.0,2.1,3.0,70.0,1.8,3.4,5.2,1.1,1.3,0.3,1.2,2.4,1,0,-6.3
Road,17,24.3,12.1,5.1,10.1,50.9,0.0,0.0,0.0,1.9,3.5,54.2,1.5,2.9,4.4,1.0,1.6,0.5,0.8,2.4,0,0,-8.6
Wins,10,19.6,9.1,3.7,7.5,49.3,0.0,0.0,0.0,1.7,2.7,63.0,1.3,2.8,4.1,1.2,1.7,0.2,0.9,2.5,0,0,-1.3
Losses,27,24.5,12.6,5.2,10.1,51.8,0.0,0.0,0.0,2.1,3.4,62.0,1.8,3.3,5.1,1.0,1.4,0.4,1.1,2.3,1,0,-9.6
October,2,15.5,8.0,3.0,8.5,35.3,0.0,0.0,0.0,2.0,2.0,100,1.0,2.5,3.5,0.5,1.5,0.5,0.5,1.5,0,0,-2.5
November,15,21.9,11.1,4.9,9.7,51.0,0.0,0.0,0.0,1.2,2.5,47.4,1.2,2.7,3.9,0.9,1.2,0.3,1.2,2.6,0,0,-7.3
December,10,25.9,11.5,4.7,8.5,55.3,0.0,0.0,0.0,2.1,2.8,75.0,2.2,4.3,6.5,1.5,1.8,0.4,1.1,2.6,1,0,-6.0
January,5,23.4,13.0,5.0,8.6,58.1,0.0,0.0,0.0,3.0,4.6,65.2,2.0,2.6,4.6,0.8,1.8,0.6,1.0,2.0,0,0,-5.2
February,5,24.5,13.6,5.2,11.4,45.6,0.0,0.0,0.0,3.2,5.2,61.5,1.8,3.0,4.8,0.8,1.2,0.2,0.6,2.0,0,0,-14.2
Pre All-Star,37,23.2,11.6,4.8,9.4,51.3,0.0,0.0,0.0,2.0,3.2,62.2,1.6,3.2,4.8,1.0,1.5,0.4,1.0,2.4,1,0,-7.4
Starters,22,25.4,13.5,5.4,10.3,52.4,0.0,0.0,0.0,2.7,4.2,63.4,1.9,3.5,5.4,1.3,1.6,0.4,1.0,2.5,0,0,-7.8
Bench,15,19.9,8.9,3.9,8.0,49.2,0.0,0.0,0.0,1.0,1.7,57.7,1.3,2.7,4.0,0.7,1.3,0.3,1.1,2.1,1,0,-6.7
0 Days Rest,6,25.2,11.8,4.8,10.2,47.5,0.0,0.0,0.0,2.2,3.5,61.9,1.5,3.2,4.7,1.3,1.5,0.2,0.7,2.7,0,0,-9.0
1 Days Rest,16,22.3,10.9,4.5,9.3,48.3,0.0,0.0,0.0,1.9,2.9,63.8,1.4,3.1,4.5,1.0,1.2,0.3,1.1,2.4,0,0,-8.6
2 Days Rest,6,22.0,10.7,4.5,8.5,52.9,0.0,0.0,0.0,1.7,2.2,76.9,1.3,2.5,3.8,1.5,0.8,0.5,1.0,2.2,0,0,-5.2
3 Days Rest,3,25.9,14.7,6.3,9.7,65.5,0.0,0.0,0.0,2.0,4.3,46.2,3.0,4.3,7.3,0.3,1.7,0.7,0.7,2.0,1,0,-16.0
4 Days Rest,3,18.5,7.3,3.3,7.0,47.6,0.0,0.0,0.0,0.7,1.3,50.0,1.0,2.7,3.7,0.3,2.3,0.3,1.7,2.3,0,0,-3.0
6+ Days Rest,3,27.9,18.3,7.0,12.0,58.3,0.0,0.0,0.0,4.3,7.0,61.9,3.0,4.3,7.3,1.0,3.0,0.7,1.0,2.7,0,0,2.7
