,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 07, 2017 - POR @ DAL",W,23,11,4,7,57.1,1,4,25.0,2,2,100.0,0,2,2,4,0,0,3,0,9,2017-02-07 00:00:00,DAL,AWAY
1,"FEB 05, 2017 - POR @ OKC",L,26,8,4,11,36.4,0,1,0.0,0,0,0.0,1,2,3,2,1,0,2,3,-10,2017-02-05 00:00:00,OKC,AWAY
2,"FEB 03, 2017 - POR vs. DAL",L,32,24,10,17,58.8,1,4,25.0,3,3,100.0,0,4,4,3,1,0,3,0,-3,2017-02-03 00:00:00,DAL,HOME
3,"JAN 31, 2017 - POR vs. CHA",W,22,4,2,7,28.6,0,3,0.0,0,0,0.0,0,1,1,3,1,0,0,1,3,2017-01-31 00:00:00,CHA,HOME
4,"JAN 29, 2017 - POR vs. GSW",L,33,18,8,17,47.1,2,7,28.6,0,0,0.0,0,4,4,6,1,0,2,3,16,2017-01-29 00:00:00,GSW,HOME
5,"JAN 27, 2017 - POR vs. MEM",W,31,8,3,9,33.3,2,3,66.7,0,0,0.0,0,2,2,8,0,0,1,4,11,2017-01-27 00:00:00,MEM,HOME
6,"JAN 25, 2017 - POR vs. LAL",W,33,11,5,10,50.0,0,1,0.0,1,3,33.3,1,2,3,3,1,0,1,1,19,2017-01-25 00:00:00,LAL,HOME
7,"JAN 21, 2017 - POR @ BOS",W,40,12,4,9,44.4,0,1,0.0,4,4,100.0,0,4,4,4,1,2,2,5,12,2017-01-21 00:00:00,BOS,AWAY
8,"JAN 20, 2017 - POR @ PHI",L,28,4,2,10,20.0,0,1,0.0,0,0,0.0,1,0,1,5,1,1,1,1,-13,2017-01-20 00:00:00,PHI,AWAY
9,"JAN 18, 2017 - POR @ CHA",L,20,8,4,8,50.0,0,2,0.0,0,0,0.0,2,7,9,2,1,0,2,2,-13,2017-01-18 00:00:00,CHA,AWAY
10,"JAN 16, 2017 - POR @ WAS",L,21,14,5,8,62.5,2,2,100.0,2,2,100.0,1,2,3,1,0,0,1,2,-9,2017-01-16 00:00:00,WAS,AWAY
11,"JAN 13, 2017 - POR vs. ORL",L,24,15,5,10,50.0,1,4,25.0,4,4,100.0,3,1,4,2,0,0,1,1,1,2017-01-13 00:00:00,ORL,HOME
12,"JAN 11, 2017 - POR vs. CLE",W,28,2,1,7,14.3,0,2,0.0,0,0,0.0,1,7,8,11,2,1,4,2,14,2017-01-11 00:00:00,CLE,HOME
13,"JAN 10, 2017 - POR @ LAL",W,26,6,3,9,33.3,0,2,0.0,0,0,0.0,0,3,3,7,0,0,0,1,4,2017-01-10 00:00:00,LAL,AWAY
14,"JAN 08, 2017 - POR vs. DET",L,25,4,2,5,40.0,0,1,0.0,0,0,0.0,0,3,3,5,2,0,3,1,-12,2017-01-08 00:00:00,DET,HOME
15,"JAN 05, 2017 - POR vs. LAL",W,28,20,7,11,63.6,1,2,50.0,5,6,83.3,0,1,1,1,1,0,2,1,1,2017-01-05 00:00:00,LAL,HOME
16,"JAN 04, 2017 - POR @ GSW",L,30,11,5,10,50.0,1,2,50.0,0,0,0.0,0,3,3,2,0,0,2,4,9,2017-01-04 00:00:00,GSW,AWAY
17,"JAN 01, 2017 - POR @ MIN",W,30,11,5,7,71.4,1,1,100.0,0,2,0.0,0,3,3,1,2,4,4,2,-10,2017-01-01 00:00:00,MIN,AWAY
18,"DEC 30, 2016 - POR @ SAS",L,28,8,3,11,27.3,0,1,0.0,2,2,100.0,0,4,4,3,1,0,0,2,-24,2016-12-30 00:00:00,SAS,AWAY
19,"DEC 28, 2016 - POR vs. SAC",W,30,11,5,8,62.5,0,1,0.0,1,1,100.0,0,6,6,4,1,1,5,3,4,2016-12-28 00:00:00,SAC,HOME
20,"DEC 26, 2016 - POR vs. TOR",L,27,9,3,9,33.3,1,3,33.3,2,2,100.0,0,3,3,5,2,0,5,1,-2,2016-12-26 00:00:00,TOR,HOME
