BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,23.8,9.6,3.5,7.7,45.9,0.8,2.1,38.8,1.7,2.0,83.5,0.4,2.0,2.5,1.7,0.9,0.6,0.2,1.7,0,0,-4.1
Home,26,25.5,10.6,3.7,7.8,47.5,1.0,2.3,43.3,2.2,2.6,85.3,0.5,2.3,2.8,1.6,0.8,0.7,0.2,2.0,0,0,-2.3
Road,22,21.9,8.3,3.3,7.5,44.0,0.6,2.0,32.6,1.0,1.3,79.3,0.3,1.7,2.0,1.9,1.0,0.4,0.2,1.3,0,0,-6.2
Wins,17,25.3,10.5,3.8,7.9,47.8,0.7,1.8,40.0,2.3,2.6,88.6,0.5,2.1,2.6,2.1,0.7,0.5,0.3,1.6,0,0,0.4
Losses,31,23.0,9.0,3.4,7.5,44.9,0.9,2.4,38.4,1.4,1.7,79.2,0.4,2.0,2.4,1.5,1.0,0.6,0.2,1.7,0,0,-6.5
October,2,21.2,4.5,1.5,5.5,27.3,1.0,2.0,50.0,0.5,1.0,50.0,0.0,1.5,1.5,0.5,0.0,0.5,0.0,1.0,0,0,-4.5
November,15,25.1,10.5,4.3,9.1,47.1,0.7,2.2,33.3,1.3,1.5,82.6,0.6,2.1,2.7,1.7,1.0,0.9,0.3,2.3,0,0,-4.0
December,12,24.6,8.8,3.2,7.0,45.2,1.0,2.3,42.9,1.4,1.7,85.0,0.3,2.3,2.6,1.8,0.9,0.5,0.1,1.4,0,0,-4.7
January,14,22.8,10.2,3.4,6.9,48.5,1.0,2.1,46.7,2.5,3.0,83.3,0.4,2.1,2.5,2.2,0.9,0.4,0.3,1.6,0,0,-2.0
February,5,22.1,8.8,3.4,8.0,42.5,0.2,1.6,12.5,1.8,2.0,90.0,0.2,1.4,1.6,1.0,0.8,0.6,0.2,1.2,0,0,-8.6
Pre All-Star,48,23.8,9.6,3.5,7.7,45.9,0.8,2.1,38.8,1.7,2.0,83.5,0.4,2.0,2.5,1.7,0.9,0.6,0.2,1.7,0,0,-4.1
Starters,32,24.5,9.3,3.6,8.0,45.1,0.8,2.2,37.1,1.3,1.5,81.6,0.4,2.1,2.5,1.6,0.9,0.7,0.2,1.8,0,0,-5.2
Bench,16,22.6,10.1,3.3,6.9,47.7,0.9,2.1,42.4,2.6,3.0,85.4,0.4,2.0,2.4,2.1,0.9,0.4,0.3,1.5,0,0,-1.9
0 Days Rest,11,20.8,8.5,3.1,6.8,45.3,0.8,2.4,34.6,1.5,2.2,70.8,0.2,1.8,2.0,2.1,1.0,0.3,0.2,1.0,0,0,-4.7
1 Days Rest,23,25.0,9.7,3.4,7.7,44.3,0.9,2.1,40.8,2.0,2.3,87.0,0.7,2.5,3.2,1.7,1.0,0.8,0.3,2.0,0,0,-2.1
2 Days Rest,10,24.4,10.1,4.2,8.8,47.7,0.5,1.8,27.8,1.2,1.3,92.3,0.1,1.2,1.3,1.9,0.6,0.7,0.0,1.6,0,0,-5.6
3 Days Rest,2,20.2,7.0,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,0.5,1.5,2.0,0.0,0.5,0.0,0.0,3.0,0,0,-16.0
4 Days Rest,1,24.8,9.0,3.0,6.0,50.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,-7.0
6+ Days Rest,1,29.1,18.0,6.0,9.0,66.7,2.0,3.0,66.7,4.0,4.0,100,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,0,0,0.0
