BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,30.7,15.5,5.8,11.1,52.5,0.6,1.7,38.4,3.2,4.0,80.1,1.5,5.7,7.3,1.0,1.4,0.8,2.2,3.2,10,0,2.9
Home,26,31.7,16.3,6.2,11.8,51.9,0.6,1.6,39.0,3.3,4.4,75.7,1.8,6.6,8.4,1.0,1.3,1.0,2.6,3.1,8,0,8.8
Road,25,29.7,14.8,5.5,10.3,53.1,0.7,1.8,37.8,3.1,3.6,85.7,1.3,4.8,6.1,1.0,1.4,0.6,1.9,3.4,2,0,-3.3
Wins,29,31.6,16.0,6.0,11.5,51.8,0.9,1.8,47.2,3.2,4.4,73.2,1.7,5.8,7.5,1.1,1.1,0.9,2.5,3.1,7,0,11.6
Losses,22,29.5,14.9,5.6,10.5,53.4,0.4,1.5,24.2,3.3,3.6,91.1,1.3,5.6,7.0,0.9,1.6,0.7,1.9,3.4,3,0,-8.6
October,3,30.7,21.0,8.7,14.0,61.9,0.3,1.3,25.0,3.3,4.3,76.9,4.0,6.3,10.3,1.0,1.3,0.7,3.3,3.3,2,0,3.0
November,15,28.1,13.7,5.1,9.9,51.4,0.3,1.1,29.4,3.3,4.0,81.7,1.2,6.1,7.3,1.0,1.7,1.0,2.1,3.2,2,0,2.3
December,15,30.8,15.7,5.8,10.9,53.0,0.9,2.0,43.3,3.3,4.1,79.0,1.1,5.3,6.5,0.8,1.2,0.4,2.6,3.3,0,0,-0.3
January,13,32.7,17.4,6.8,12.4,54.7,0.8,1.7,50.0,3.0,3.8,79.6,1.9,6.4,8.3,1.2,1.5,1.2,1.8,3.1,6,0,5.4
February,5,33.2,12.2,4.0,10.2,39.2,0.6,2.6,23.1,3.6,4.4,81.8,1.2,3.8,5.0,1.4,0.6,1.0,1.8,3.4,0,0,7.4
Pre All-Star,51,30.7,15.5,5.8,11.1,52.5,0.6,1.7,38.4,3.2,4.0,80.1,1.5,5.7,7.3,1.0,1.4,0.8,2.2,3.2,10,0,2.9
Starters,51,30.7,15.5,5.8,11.1,52.5,0.6,1.7,38.4,3.2,4.0,80.1,1.5,5.7,7.3,1.0,1.4,0.8,2.2,3.2,10,0,2.9
0 Days Rest,9,30.0,16.0,6.1,10.3,59.1,0.7,1.4,46.2,3.1,3.8,82.4,1.4,4.9,6.3,1.4,0.9,1.3,2.0,3.1,0,0,-1.1
1 Days Rest,32,30.7,15.4,5.7,11.1,51.5,0.6,1.7,36.4,3.4,4.1,82.4,1.6,5.8,7.3,0.8,1.5,0.7,2.4,3.3,7,0,4.0
2 Days Rest,5,31.8,13.8,5.0,9.4,53.2,0.6,1.4,42.9,3.2,3.6,88.9,1.2,5.8,7.0,1.4,1.6,1.0,1.6,3.0,1,0,1.8
3 Days Rest,3,32.1,15.3,5.7,13.0,43.6,0.7,2.7,25.0,3.3,6.0,55.6,0.3,7.3,7.7,1.3,1.3,0.3,2.3,2.7,1,0,4.0
4 Days Rest,1,20.9,9.0,4.0,13.0,30.8,1.0,1.0,100,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,5.0,0,0,-18.0
6+ Days Rest,1,37.5,30.0,13.0,19.0,68.4,1.0,2.0,50.0,3.0,5.0,60.0,6.0,10.0,16.0,1.0,2.0,2.0,4.0,4.0,1,0,25.0
