DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.8,1.9,40.0,100%,43.1,-3.1
3 Pointers,0.2,1.0,23.1,52.0%,35.4,-12.3
2 Pointers,0.5,0.9,58.3,48.0%,48.3,10.1
Less Than 6 Ft,0.3,0.4,80.0,20.0%,62.3,17.7
Less Than 10 Ft,0.4,0.5,71.4,28.0%,54.3,17.2
Greater Than 15 Ft,0.4,1.3,29.4,68.0%,36.9,-7.5
